Record HMY,Amendment HMY,Tenant HMY,Tenant Code,Property HMY,Property Code,Unit HMY,Unit Name,dtLeaseFrom,dtLeaseTo,hOption,hProposal,bInActive,dtInactive,hAmendmentInactive,dtMovein,dtMoveout,sNotes,dSqft,hMasterUnit,bActive,hCondoContract,iPersonType,hcommmoveoutreason,hForeignDb,sExtReference,hCopyFrom,IsPastPrimaryOwner,hCommMLAOverride,tRowVersion,dtClose,dTaxEstimate
17402,17109,14549,"t0000833",3633,"3md00001",11848,"G       ","2012-05-01 00:00:00","2022-10-31 00:00:00",,,,,29573,"2012-05-01 00:00:00","2022-10-31 00:00:00",,4500,0,0,,,,,,,,0,"AAAAAAB0TMA=",,
17405,17112,14557,"t0000837",3633,"3md00001",11851,"L       ","2022-06-03 00:00:00","2026-06-30 00:00:00",,,,,,"2022-06-03 00:00:00",,,3760,0,0,,,,,,,,0,"AAAAAAGMGr8=",,
24299,24166,4719,"t0000586",1754,"xgadors ",3328,100     ,"2022-11-01 00:00:00","2024-02-13 00:00:00",,,,,115992,"2022-11-01 00:00:00","2024-02-13 00:00:00",,18259,0,0,,,,,,,,0,"AAAAAAGrjD4=",,
24300,24166,4719,"t0000586",1754,"xgadors ",15889,200     ,"2022-11-01 00:00:00","2024-02-13 00:00:00",,,,,115992,"2022-11-01 00:00:00","2024-02-13 00:00:00",,16332,0,0,,,,,,,,0,"AAAAAAGrjD8=",,
24301,24166,4719,"t0000586",1754,"xgadors ",15890,300     ,"2022-11-01 00:00:00","2024-02-13 00:00:00",,,,,115992,"2022-11-01 00:00:00","2024-02-13 00:00:00",,10551,0,0,,,,,,,,0,"AAAAAAGrjEA=",,
24302,24166,4719,"t0000586",1754,"xgadors ",15891,400     ,"2022-11-01 00:00:00","2024-02-13 00:00:00",,,,,115992,"2022-11-01 00:00:00","2024-02-13 00:00:00",,31483,0,0,,,,,,,,0,"AAAAAAGrjEE=",,
20647,20456,2316,"t0000490",1586,"xnjmway7",1581,"B       ","2022-07-01 00:00:00","2023-01-31 00:00:00",,,,,45471,"2022-07-01 00:00:00","2023-01-31 00:00:00",,20000,0,0,,,,,,,,0,"AAAAAAChh3o=",,
20649,20457,2317,"t0000491",1587,"xnjmway9",1583,"A1      ","2022-05-01 00:00:00","2027-04-30 00:00:00",,,,,,"2022-05-01 00:00:00",,,12303,0,0,,,,,,,,0,"AAAAAAD3Zhw=",,
20650,20457,2317,"t0000491",1587,"xnjmway9",1584,"B       ","2022-05-01 00:00:00","2027-04-30 00:00:00",,,,,,"2022-05-01 00:00:00",,,21902,0,0,,,,,,,,0,"AAAAAAD3Zh0=",,
20833,20642,17167,"t0000861",3668,"xga3651c",12830,3651    ,"2010-05-01 00:00:00","2022-06-30 00:00:00",,,,,21226,"2010-05-01 00:00:00","2022-06-30 00:00:00",,20000,0,0,,,,,,,,0,"AAAAAABRRDs=",,
20836,20645,17169,"t0000863",3642,"xnj19ind",12823,"SECNR   ","2020-10-01 00:00:00","2022-09-30 00:00:00",,,,,,"1997-10-01 00:00:00",,,9800,0,0,,,,,,,,0,"AAAAAABSy54=",,
21239,21047,17479,"t0000866",3651,"3fl00003",12828,3330    ,"2022-06-23 00:00:00","2024-06-30 00:00:00",,,,,70111,"2022-06-23 00:00:00","2024-06-30 00:00:00",,32774,0,0,,,,,,,,0,"AAAAAAD0oOQ=",,
21240,21048,17480,"t0000867",3729,"xga3100j",14646,3100    ,"2022-07-19 00:00:00","2022-10-31 00:00:00",,,,,115985,"2022-07-19 00:00:00","2022-10-31 00:00:00",,40500,0,0,,,,,,,,0,"AAAAAAGrim8=",,
21241,21051,17483,"t0000870",3643,"3tn00001",14137,4       ,"2018-02-01 00:00:00","2023-01-31 00:00:00",,,,,34211,"1995-02-02 00:00:00","2023-01-31 00:00:00",,18000,0,0,,,,,,,,0,"AAAAAAB2scQ=",,
21247,21055,17487,"t0000872",3645,"3tn00003",14127,2       ,"2022-04-01 00:00:00","2029-03-31 00:00:00",,,,,,"1994-12-19 00:00:00",,,22500,0,0,,,,,,,,0,"AAAAAADGOOQ=",,
21249,21056,17488,"t0000873",3645,"3tn00003",14131,"4-5     ","2018-04-01 00:00:00","2023-03-31 00:00:00",,,,,34304,"2018-04-01 00:00:00","2023-03-31 00:00:00",,15000,0,0,,,,,,,,0,"AAAAAAB9/yE=",,
21258,21065,17497,"t0000874",3646,"3tn00004",14125,1       ,"2017-11-16 00:00:00","2022-11-30 00:00:00",,,,,26982,"2017-11-16 00:00:00","2022-11-30 00:00:00",,30000,0,0,,,,,,,,0,"AAAAAAB2t+0=",,
21259,21066,17498,"t0000875",3643,"3tn00001",14135,2       ,"2019-01-01 00:00:00","2023-12-31 00:00:00",,,,,60858,"2015-12-15 00:00:00","2023-12-31 00:00:00",,12000,0,0,,,,,,,,0,"AAAAAADPXPo=",,
21387,21194,17592,"t0000876",3668,"xga3651c",14781,"BB      ","2022-06-20 00:00:00","2032-06-30 00:00:00",,,,,,"2020-06-30 00:00:00",,,0,0,0,,,,,,,,0,"AAAAAABRD/s=",,
21390,21197,17596,"t0000877",3667,"xnj6900r",12829,6900    ,"2018-12-01 00:00:00","2023-11-30 00:00:00",,,,,56293,"2018-12-01 00:00:00","2023-11-30 00:00:00",,22698,0,0,,,,,,,,0,"AAAAAADKz/g=",,
21391,21198,17597,"t0000878",3641,"xpa3041m",12813,"C       ","2021-04-01 00:00:00","2022-10-31 00:00:00",,,,,22209,"2021-04-01 00:00:00","2022-10-31 00:00:00",,8000,0,0,,,,,,,,0,"AAAAAAB2qTc=",,
21392,21199,17598,"t0000879",3639,"xil2710l",12625,100     ,"2021-03-01 00:00:00","2022-08-31 00:00:00",,,,,115969,"2017-09-01 00:00:00","2022-08-31 00:00:00",,24000,0,0,,,,,,,,0,"AAAAAAGrhfc=",,
21394,21200,17600,"t0000880",3669,"xil222ja",12834,224     ,"2019-09-01 00:00:00","2022-07-31 00:00:00",,,,,21439,"2019-09-01 00:00:00","2022-07-31 00:00:00",,12905,0,0,,,,,,,,0,"AAAAAAB12jA=",,
21395,21201,17601,"t0000881",3669,"xil222ja",12833,222     ,"2019-04-01 00:00:00","2024-03-31 00:00:00",,,,,59594,"2019-04-01 00:00:00","2024-03-31 00:00:00",,11020,0,0,,,,,,,,0,"AAAAAADjcs0=",,
21403,21209,17610,"t0000882",3641,"xpa3041m",12810,"A       ","2021-09-01 00:00:00","2022-08-31 00:00:00",,,,,60442,"2020-09-01 00:00:00","2022-08-31 00:00:00",,20000,0,0,,,,,,,,0,"AAAAAADJiqo=",,
21404,21210,17611,"t0000883",3641,"xpa3041m",12814,"C1      ","2022-03-01 00:00:00","2022-10-31 00:00:00",,,,,25221,"2020-11-01 00:00:00","2022-10-31 00:00:00",,9640,0,0,,,,,,,,0,"AAAAAADC2+Y=",,
21407,21217,17617,"t0000887",3641,"xpa3041m",12811,"B       ","2022-04-01 00:00:00","2022-11-30 00:00:00",,,,,29543,"2022-04-01 00:00:00","2022-11-30 00:00:00",,12800,0,0,,,,,,,,0,"AAAAAABt4tI=",,
21411,21219,17620,"t0000889",2725,"xohcolu2",4576,3065    ,"2022-09-19 00:00:00","2027-10-31 00:00:00",,,,,,"2022-09-19 00:00:00",,,5620,0,0,,,,,,,,0,"AAAAAAB4kck=",,
21412,21223,17626,"t0000893",3645,"3tn00003",14130,6       ,"2022-06-01 00:00:00","2027-05-31 00:00:00",,,,,,"2010-01-13 00:00:00",,,7500,0,0,,,,,,,,0,"AAAAAAB2ruc=",,
21413,21224,17627,"t0000894",3643,"3tn00001",14810,"AD      ","2016-01-01 00:00:00","2025-12-31 00:00:00",,,,,,"2016-01-01 00:00:00",,,,0,0,,,,,,,,0,"AAAAAABxDiM=",,
21415,21226,17167,"t0000861",3668,"xga3651c",12830,3651    ,"2022-07-01 00:00:00","2022-07-31 00:00:00",,,,,21227,"2022-07-01 00:00:00","2022-07-31 00:00:00",,20000,0,0,,,,,,,,0,"AAAAAABacII=",,
21416,21227,17167,"t0000861",3668,"xga3651c",12830,3651    ,"2022-08-01 00:00:00","2022-09-30 00:00:00",,,,,,"2022-08-01 00:00:00",,,20000,0,0,,,,,,,,0,"AAAAAABacIo=",,
21420,21228,17629,"t0000895",3643,"3tn00001",14141,8       ,"2017-12-01 00:00:00","2022-11-30 00:00:00",,,,,27417,"2012-03-19 00:00:00","2022-11-30 00:00:00",,24000,0,0,,,,,,,,0,"AAAAAABxDpA=",,
21421,21221,17624,"t0000891",3643,"3tn00001",14136,3       ,"2019-10-09 00:00:00","2025-05-31 00:00:00",,,,,102792,"2019-10-09 00:00:00","2025-05-31 00:00:00",,12000,0,0,,,,,,,,0,"AAAAAAGiUAg=",,
21422,21222,17625,"t0000892",3643,"3tn00001",14139,6       ,"2021-03-01 00:00:00","2026-02-28 00:00:00",,,,,,"2012-09-01 00:00:00",,,24000,0,0,,,,,,,,0,"AAAAAAB2tz4=",,
21423,21229,17630,"t0000896",3645,"3tn00003",14132,7       ,"2018-02-01 00:00:00","2023-01-31 00:00:00",,,,,34225,"2014-12-01 00:00:00","2023-01-31 00:00:00",,22500,0,0,,,,,,,,0,"AAAAAAB2r0I=",,
21424,21230,17631,"t0000897",3645,"3tn00003",14129,8       ,"2021-11-22 00:00:00","2023-06-30 00:00:00",,,,,40906,"2021-11-22 00:00:00","2023-06-30 00:00:00",,22500,0,0,,,19,,,,,0,"AAAAAADLyjw=",,
21425,21049,17481,"t0000868",3643,"3tn00001",14134,1       ,"2018-05-01 00:00:00","2023-04-30 00:00:00",,,,,34424,"2007-12-11 00:00:00","2023-04-30 00:00:00",,24000,0,0,,,,,,,,0,"AAAAAACQduw=",,
21426,21052,17484,"t0000871",3643,"3tn00001",14140,7       ,"2022-05-01 00:00:00","2024-04-30 00:00:00",,,,,70183,"2022-05-01 00:00:00","2024-04-30 00:00:00",,12000,0,0,,,,,,,,0,"AAAAAAD7C6w=",,
21429,21050,17482,"t0000869",3643,"3tn00001",14143,10      ,"2021-05-01 00:00:00","2024-04-30 00:00:00",,,,,40729,"2021-05-01 00:00:00","2024-04-30 00:00:00",,24000,0,0,,,,,,,,0,"AAAAAAEKq1I=",,
21430,21231,17632,"t0000898",3645,"3tn00003",14126,1       ,"2020-02-01 00:00:00","2023-01-31 00:00:00",,,,,34212,"2010-11-01 00:00:00","2023-01-31 00:00:00",,12025,0,0,,,,,,,,0,"AAAAAAByTbE=",,
21431,21232,17633,"t0000899",3645,"3tn00003",14128,3       ,"2021-08-01 00:00:00","2026-07-31 00:00:00",,,,,,"1997-06-01 00:00:00",,,45000,0,0,,,,,,,,0,"AAAAAABxCQ0=",,
21432,21233,17634,"t0000900",3647,"3tn00005",14124,"4-7     ","2021-10-01 00:00:00","2027-03-31 00:00:00",,,,,,"2005-05-07 00:00:00",,,40000,0,0,,,,,,,,0,"AAAAAACPtGc=",,
21435,21235,17636,"t0000902",3643,"3tn00001",14138,5       ,"2021-12-01 00:00:00","2026-11-30 00:00:00",,,,,,"2021-12-01 00:00:00",,,6000,0,0,,,,,,,,0,"AAAAAABxEF8=",,
21437,21236,17639,"t0000903",3737,"3oh00001",14789,2066    ,"2020-02-01 00:00:00","2022-12-31 00:00:00",,,,,34195,"2020-02-01 00:00:00","2022-12-31 00:00:00",,8000,0,0,,,0,,,,,0,"AAAAAACdQ2M=",,
21438,21234,17635,"t0000901",3643,"3tn00001",14142,9       ,"2020-11-30 00:00:00","2024-01-31 00:00:00",,,,,59668,"2020-11-30 00:00:00","2024-01-31 00:00:00",,12000,0,0,,,,,,,,0,"AAAAAADh3qQ=",,
21439,21237,17643,"t0000904",3628,"3fl00002",14809,"PARK    ","2022-07-28 00:00:00","2022-08-26 00:00:00",,,,,25602,"2022-07-28 00:00:00","2022-08-26 00:00:00",,,0,0,,,,,,,,0,"AAAAAAB5L0o=",,
24384,24250,20277,"t0000959",1387,"xnj3001i",2248,"D       ","2022-10-15 00:00:00","2024-10-31 00:00:00",,,,,109517,"2022-10-15 00:00:00","2024-10-31 00:00:00",,3555,0,0,,,,,,,,0,"AAAAAAGLJnw=",,
24458,21814,18157,"t0000931",3668,"xga3651c",12830,3651    ,"2022-11-01 00:00:00","2027-12-31 00:00:00",,,,,,"2022-11-01 00:00:00",,,20030,0,0,,,,,,,,0,"AAAAAAB47y0=",,
24466,24336,20355,"t0000960",913,"gacre100",437,350     ,"2022-11-01 00:00:00","2024-02-29 00:00:00",,,,,68571,"2022-11-01 00:00:00","2024-02-29 00:00:00",,1076,0,0,,,0,,,,,0,"AAAAAADcqms=",,
24500,24368,20379,"t0000961",1681,"xga4225 ",3015,107     ,"2022-11-01 00:00:00","2027-10-31 00:00:00",,,,,,"2022-11-01 00:00:00",,,2323,0,0,,,,,,,,0,"AAAAAAB5nzc=",,
25742,25602,17643,"t0000904",3628,"3fl00002",14809,"PARK    ","2022-08-27 00:00:00","2022-11-12 00:00:00",,,,,,"2022-08-27 00:00:00",,,,0,0,,,,,,,,0,"AAAAAAB5L1E=",,
25784,25640,5471,"t0000622",1880,"xnj156al",3857,01      ,"2022-11-01 00:00:00","2022-10-31 00:00:00",,,,,26909,"2022-11-01 00:00:00","2022-10-31 00:00:00",,5566,0,0,,,,,,,,0,"AAAAAABfbug=",,
46825,47328,38072,"t0001087",3645,"3tn00003",14129,8       ,"2023-12-01 00:00:00","2028-11-30 00:00:00",,,,,,"2023-12-01 00:00:00",,,22500,0,0,,,,,,,,0,"AAAAAAEveUQ=",,
47159,47648,13435,"t0000809",3546,"xil240ja",9156,242     ,"2023-11-01 00:00:00","2023-11-30 00:00:00",,,,,59662,"2023-11-01 00:00:00","2023-11-30 00:00:00",,2900,0,0,,,,,,,,0,"AAAAAADF7/Q=",,
47200,47668,38415,"t0001107",5727,"3md00005",32794,"A       ","2023-10-13 00:00:00","2026-10-14 00:00:00",,,,,,"2019-04-15 00:00:00",,,22500,0,0,,,,,,,,0,"AAAAAAC71bA=",,
47223,47331,38211,"t0001106",5727,"3md00005",32795,"B       ","2023-10-13 00:00:00","2025-10-31 00:00:00",,,,,,"2012-06-01 00:00:00",,,7525,0,0,,,,,,,,0,"AAAAAAF5rhM=",,
11507,11105,5464,"t0000617",1884,"xnj40pot",3876,01      ,"2022-11-01 00:00:00","2027-10-31 00:00:00",,,,,,"2022-11-01 00:00:00",,,60994,0,0,,,,,,,,0,"AAAAAAD98Ps=",,
11509,11106,10359,"t0000777",1874,"xil700h ",8249,700     ,"2022-05-16 00:00:00","2025-05-15 00:00:00",,,,,,"2022-05-11 00:00:00",,,43519,0,0,,,,,,,,0,"AAAAAAByDbk=",,
46635,47179,38067,"t0001085",913,"gacre100",442,550     ,"2024-02-01 00:00:00","2029-05-31 00:00:00",,,,,,"2024-02-01 00:00:00",,,1939,0,0,,,,,,,,0,"AAAAAACpiLM=",,
46638,47182,24011,"t0000977",4174,"3tx00007",20990,1460    ,"2023-10-01 00:00:00","2026-09-30 00:00:00",,,,,,"2023-10-01 00:00:00",,,121068,0,0,,,,,,,,0,"AAAAAAClcxg=",,
46639,47183,38078,"t0001088",5460,"3nc00004",32748,"C       ","2023-09-07 00:00:00","2027-09-30 00:00:00",,,,,,"2013-08-01 00:00:00",,,56000,0,0,,,,,,,,0,"AAAAAADw2+g=",,
46640,47183,38078,"t0001088",5460,"3nc00004",32749,"D       ","2023-09-07 00:00:00","2027-09-30 00:00:00",,,,,,"2013-08-01 00:00:00",,,64000,0,0,,,,,,,,0,"AAAAAADw2+k=",,
46647,47186,38079,"t0001089",5457,"3nc00002",32750,4112    ,"2023-09-07 00:00:00","2025-09-30 00:00:00",,,,,,"2022-08-01 00:00:00",,,45750,0,0,,,,,,,,0,"AAAAAAGIYMY=",,
46650,47189,24011,"t0000977",4174,"3tx00007",20990,1460    ,"2023-10-01 00:00:00","2023-09-30 00:00:00",,,,,47182,"2023-10-01 00:00:00","2023-09-30 00:00:00",,121068,0,0,,,,,,,,0,"AAAAAAClcvI=",,
46651,47190,5478,"t0000628",1877,"xnj19nev",3874,02      ,"2024-01-01 00:00:00","2024-12-31 00:00:00",,,,,111937,"2024-01-01 00:00:00","2024-12-31 00:00:00",,25302,0,0,,,,,,,,0,"AAAAAAGkNiE=",,
46652,47190,5478,"t0000628",1877,"xnj19nev",3875,03      ,"2024-01-01 00:00:00","2024-12-31 00:00:00",,,,,111937,"2024-01-01 00:00:00","2024-12-31 00:00:00",,25289,0,0,,,,,,,,0,"AAAAAAGkNiI=",,
46669,47199,38081,"t0001091",3622,"xtx1050k",10157,10511   ,"2023-11-01 00:00:00","2028-10-31 00:00:00",,,,,,"2023-11-01 00:00:00",,,5423,0,0,,,,,,,,0,"AAAAAAF4CKE=",,
46673,34272,28336,"t0001005",913,"gacre100",430,1200    ,"2023-06-05 00:00:00","2028-09-04 00:00:00",,,,,,"2023-04-01 00:00:00",,,7943,0,0,,,,,,,,0,"AAAAAACmfMA=",,
46674,47203,38106,"t0001095",913,"gacre100",449,670     ,"2024-01-01 00:00:00","2031-07-31 00:00:00",,,,,,"2024-01-01 00:00:00",,,2569,0,0,,,,,,,,0,"AAAAAACpon4=",,
46680,47208,4313,"t0000558",1675,"xnj440be",3004,"A-2     ","2023-08-01 00:00:00","2028-07-31 00:00:00",,,,,,"2023-08-01 00:00:00",,,2218,0,0,,,,,,,,0,"AAAAAACmwuw=",,
46688,47212,5512,"t0000647",2721,"xga800wh",4041,"B       ","2024-01-01 00:00:00","2026-06-30 00:00:00",,,,,,"2024-01-01 00:00:00",,,1600,0,0,,,,,,,,0,"AAAAAACoIvM=",,
46689,47213,38121,"t0001099",5726,"3nc00005",32754,100     ,"2023-09-29 00:00:00","2024-03-31 00:00:00",,,,,69715,"2019-04-01 00:00:00","2024-03-31 00:00:00",,22900,0,0,,,,,,,,0,"AAAAAADhkaI=",,
46691,47215,6920,"t0000701",1896,"xtx12150",4427,104     ,"2023-10-01 00:00:00","2028-09-30 00:00:00",,,,,,"2023-10-01 00:00:00",,,11436,0,0,,,,,,,,0,"AAAAAACnd14=",,
46702,47222,36871,"t0001060",1372,"xtndelp1",495,4290    ,"2023-11-01 00:00:00","2028-10-31 00:00:00",,,,,,"2023-09-01 00:00:00",,,41496,0,0,,,,,,,,0,"AAAAAAFuXqY=",,
46722,47237,38145,"t0001103",5731,"3nj00018",32767,4       ,"2023-10-09 00:00:00","2028-11-30 00:00:00",,,,,,"2023-10-09 00:00:00",,,35800,0,0,,,,,,,,0,"AAAAAADDUQQ=",,
12142,11759,5473,"t0000624",1882,"xnj128ba",3860,01      ,"2022-10-01 00:00:00","2027-09-30 00:00:00",,,,,,"2022-10-01 00:00:00",,,10341,0,0,,,,,,,,0,"AAAAAADctNk=",,
12239,11856,11002,"t0000778",1681,"xga4225 ",3165,101     ,"2022-06-01 00:00:00","2027-08-31 00:00:00",,,,,,"2022-06-01 00:00:00",,,7259,0,0,,,,,,,,0,"AAAAAAB3HlE=",,
12240,11856,11002,"t0000778",1681,"xga4225 ",3014,104     ,"2022-06-01 00:00:00","2027-08-31 00:00:00",,,,,,"2022-06-01 00:00:00",,,8218,0,0,,,,,,,,0,"AAAAAAB3HlI=",,
12247,11866,11013,"t0000780",3202,"xtx467wa",5746,4679    ,"2017-01-01 00:00:00","2021-12-31 00:00:00",,,,,,"2017-01-01 00:00:00",,,42006,0,0,,,,,,,,0,"AAAAAABYrxw=",,
12248,11867,11013,"t0000780",3202,"xtx467wa",5746,4679    ,"2022-01-01 00:00:00","2022-12-31 00:00:00",,,,,23838,"2022-01-01 00:00:00","2022-12-31 00:00:00",,42006,0,0,,,,,,,,0,"AAAAAAB9e5Y=",,
12249,11857,11005,"t0000779",3388,"xnj2050h",9133,2050    ,"2022-04-20 00:00:00","2027-04-30 00:00:00",,,,,,"2022-04-20 00:00:00",,,24000,0,0,,,,,,,,0,"AAAAAABt4g0=",,
12251,11870,11016,"t0000781",3569,"3nj00001",9135,1000    ,"2022-01-01 00:00:00","2026-12-31 00:00:00",,,,,,"2022-01-01 00:00:00",,,30812,0,0,,,,,,,,0,"AAAAAAB5opc=",,
12254,11875,11023,"t0000782",3572,"3fl00001",9141,14735   ,"2022-05-06 00:00:00","2022-11-06 00:00:00",,,,,22577,"2022-06-06 00:00:00","2022-11-06 00:00:00",,25327,0,0,,,,,,,,0,"AAAAAAD0n28=",,
12260,4122,4176,"t0000511",1664,"xil1terr",2963,"A       ","2005-07-01 00:00:00","2024-12-31 00:00:00",,,,,52929,"2005-07-01 00:00:00","2024-12-31 00:00:00",,19702,0,0,,,,,,,,0,"AAAAAAEMrMY=",,
12261,4122,4176,"t0000511",1664,"xil1terr",2964,"B       ","2005-07-01 00:00:00","2024-12-31 00:00:00",,,,,52929,"2005-07-01 00:00:00","2024-12-31 00:00:00",,10700,0,0,,,,,,,,0,"AAAAAAEMrMc=",,
12291,11918,9720,"t0000757",1686,"xtx1121 ",8244,"B       ","2022-03-15 00:00:00","2025-03-31 00:00:00",,,,,,"2022-03-15 00:00:00",,,15780,0,0,,,,,,,,0,"AAAAAAB1RUw=",,
12293,11921,11053,"t0000784",3374,"xnj6925s",9131,6925    ,"2022-04-26 00:00:00","2029-04-30 00:00:00",,,,,,"2022-04-26 00:00:00",,,30000,0,0,,,,,,,,0,"AAAAAAB28pc=",,
12298,11923,7715,"t0000719",2988,"xtx2125v",8112,2125    ,"2022-01-18 00:00:00","2025-02-28 00:00:00",,,,,,"2022-01-18 00:00:00",,,26532,0,0,,,,,,,,0,"AAAAAAB1Sxg=",,
12392,10904,10203,"t0000775",3367,"xil1600b",9247,1600    ,"2022-03-31 00:00:00","2032-03-31 00:00:00",,,,,,"2022-03-31 00:00:00",,,64216,0,0,,,,,,,,0,"AAAAAACPqbI=",,
12393,10903,10202,"t0000774",3368,"xil1630b",9248,1630    ,"2022-03-31 00:00:00","2032-03-31 00:00:00",,,,,,"2022-03-31 00:00:00",,,40550,0,0,,,,,,,,0,"AAAAAABfpNE=",,
12711,12313,11303,"t0000787",3548,"xil141be",9383,143     ,"2020-04-01 00:00:00","2026-10-31 00:00:00",,,,,,"2020-04-01 00:00:00",,,2925,0,0,,,,,,,,0,"AAAAAABi0pk=",,
12714,12363,11387,"t0000788",3548,"xil141be",9408,145     ,"2014-09-01 00:00:00","2023-06-30 00:00:00",,,,,35768,"2014-09-01 00:00:00","2023-06-30 00:00:00",,5850,0,0,,,,,,,,0,"AAAAAACPuwU=",,
21506,21304,17694,"t0000905",3649,"3nj00002",12827,153     ,"2022-06-27 00:00:00","2024-06-26 00:00:00",,,,,,"2022-06-27 00:00:00",,,44301,0,0,,,,,,,,0,"AAAAAAFrRs0=",,
21513,21312,17707,"t0000906",3728,"xnj1803u",14387,1803    ,"2022-07-12 00:00:00","2023-07-11 00:00:00",,,,,,"2022-07-12 00:00:00","2023-07-11 00:00:00",,17600,0,0,,,10,,,,,0,"AAAAAAC74Xk=",,
21514,21313,5460,"t0000614",1878,"xnj125al",3851,02      ,"2022-07-19 00:00:00","2023-01-26 00:00:00",,,,,34229,"2022-07-19 00:00:00","2023-01-26 00:00:00",,50000,0,0,,,,,,,,0,"AAAAAABz68k=",,
21515,21314,17708,"t0000907",3669,"xil222ja",12834,224     ,"2022-10-17 00:00:00","2023-03-31 00:00:00",,,,,34334,"2022-10-01 00:00:00","2023-03-31 00:00:00",,12905,0,0,,,,,,,,0,"AAAAAAB9dbo=",,
21548,21347,17727,"t0000908",3740,"3nj00003",14898,200     ,"2019-09-01 00:00:00","2024-09-05 00:00:00",,,,,78365,"2019-09-01 00:00:00","2024-09-05 00:00:00",,20500,0,0,,,,,,,,0,"AAAAAAEr9zc=",,
21549,21348,17736,"t0000909",3740,"3nj00003",14897,100     ,"2019-09-01 00:00:00","2024-06-15 00:00:00",,,,,72933,"2019-09-01 00:00:00","2024-06-15 00:00:00",,20500,0,0,,,,,,,,0,"AAAAAAEj9BU=",,
21550,21215,17614,"t0000886",3641,"xpa3041m",12816,"OUTDOOR ","2021-12-01 00:00:00","2022-09-30 00:00:00",,,,,23953,"2021-12-01 00:00:00","2022-09-30 00:00:00",,0,0,0,,,,,,,,0,"AAAAAAB8aE8=",,
21551,21349,15819,"t0000858",3670,"xga1585r",12854,"A       ","2022-09-04 00:00:00","2022-10-03 00:00:00",,,,,,"2022-09-04 00:00:00",,,48000,0,0,,,,,,,,0,"AAAAAABQ+D0=",,
21556,21352,17744,"t0000912",3735,"3ga00002",14899,"F       ","2022-07-28 00:00:00","2022-12-31 00:00:00",,,,,23573,"2006-07-15 00:00:00","2022-12-31 00:00:00",,38830,0,0,,,,,,,,0,"AAAAAADfVL8=",,
21557,21352,17744,"t0000912",3735,"3ga00002",14900,"N       ","2022-07-28 00:00:00","2022-12-31 00:00:00",,,,,23573,"2006-07-15 00:00:00","2022-12-31 00:00:00",,14667,0,0,,,,,,,,0,"AAAAAADfVMA=",,
21558,21353,17745,"t0000913",3741,"3il00002",14901,100     ,"2022-07-18 00:00:00","2024-07-31 00:00:00",,,,,70129,"2022-07-18 00:00:00","2024-07-31 00:00:00",,18590,0,0,,,,,,,,0,"AAAAAAEeu/E=",,
21559,21354,17746,"t0000914",3741,"3il00002",14904,400     ,"2022-06-01 00:00:00","2023-08-31 00:00:00",,,,,38203,"2022-06-01 00:00:00","2023-08-31 00:00:00",,9000,0,0,,,,,,,,0,"AAAAAADsVVw=",,
21560,21355,17747,"t0000915",3741,"3il00002",14903,150     ,"2020-10-01 00:00:00","2023-09-30 00:00:00",,,,,55513,"2011-06-06 00:00:00","2023-09-30 00:00:00",,13000,0,0,,,10,,,,,0,"AAAAAAD0JcA=",,
21628,20644,17168,"t0000862",3642,"xnj19ind",12822,"SCNR    ","2022-05-22 00:00:00","2027-05-31 00:00:00",,,,,,"2022-05-22 00:00:00",,,6480,0,0,,,,,,,,0,"AAAAAADM9y4=",,
21635,21434,15315,"t0000850",3642,"xnj19ind",12819,"CENTER  ","2022-08-15 00:00:00","2022-10-20 00:00:00",,,,,25433,"2022-08-01 00:00:00","2022-10-20 00:00:00",,11396,0,0,,,,,,,,0,"AAAAAAB3HFY=",,
21639,21439,17600,"t0000880",3669,"xil222ja",12834,224     ,"2022-08-01 00:00:00","2022-08-15 00:00:00",,,,,,"2022-08-01 00:00:00",,,12905,0,0,,,,,,,,0,"AAAAAABanbY=",,
21640,21440,17818,"t0000916",3640,"xil1000e",12809,100     ,"2022-06-14 00:00:00","2022-07-21 00:00:00",,,,,,"2022-06-14 00:00:00",,,34330,0,0,,,,,,,,0,"AAAAAABSMJY=",,
21641,21441,17820,"t0000917",3640,"xil1000e",12809,100     ,"2022-08-01 00:00:00","2027-09-30 00:00:00",,,,,,"2022-08-01 00:00:00",,,34330,0,0,,,,,,,,0,"AAAAAAB5zZQ=",,
21642,21442,17824,"t0000918",3797,"3fl00004",14994,100     ,"2022-08-01 00:00:00","2027-07-31 00:00:00",,,,,,"2022-08-01 00:00:00",,,28341,0,0,,,,,,,,0,"AAAAAAD0oW0=",,
21644,21443,17826,"t0000919",3737,"3oh00001",14787,2060    ,"2021-01-01 00:00:00","2023-12-31 00:00:00",,,,,59589,"2007-10-15 00:00:00","2023-12-31 00:00:00",,16400,0,0,,,,,,,,0,"AAAAAADLyXk=",,
21658,21460,17841,"t0000921",3739,"xil1701b",15010,100     ,"2019-09-01 00:00:00","2024-12-31 00:00:00",,,,,86755,"2019-09-01 00:00:00","2024-12-31 00:00:00",,48790,0,0,,,,,,,,0,"AAAAAAF0WuI=",,
21661,21462,17844,"t0000922",3738,"xil1100h",15012,1100    ,"2020-11-01 00:00:00","2025-12-31 00:00:00",,,,,,"2020-11-01 00:00:00",,,7500,0,0,,,,,,,,0,"AAAAAAB5zAM=",,
