Amendment hMy,Property hMy,Property Code,Tenant hMy,Tenant ID,Amendment Status code,Amendment Status,Amendment Type code,Amendment Type,Amendment Sequence,Unit/s under amendment,HMY Unit/s under amendment,Amendment SF,Amendment Term,Amendment Start Date,Amendment End Date,Amendment Sign Date,Amendment Description,Amendment Notes,Holdover %
115723,1338,"njrun150",783,"t0000264",1,"Activated",4,"Termination",1,,,18924,0,"2022-06-22 00:00:00","2022-06-22 00:00:00",,,,0
115724,1343,"njrun175",786,"t0000267",1,"Activated",4,"Termination",1,,,11000,0,"2022-06-22 00:00:00","2022-06-22 00:00:00",,,,0
115725,1339,"njrun155",787,"t0000268",1,"Activated",4,"Termination",1,,,11000,0,"2022-06-22 00:00:00","2022-06-22 00:00:00",,,,0
115726,1339,"njrun155",789,"t0000270",1,"Activated",4,"Termination",1,,,12150,0,"2022-06-22 00:00:00","2022-06-22 00:00:00",,,,0
115727,1339,"njrun155",790,"t0000271",1,"Activated",4,"Termination",1,,,6000,0,"2022-06-22 00:00:00","2022-06-22 00:00:00",,,,0
35752,3622,"xtx1050k",13715,"t0000824",2,"Superseded",1,"Renewal",1,11523   ,10170,6188,61,"2023-05-01 00:00:00","2028-05-31 00:00:00","04/19/2023 00:00:00","Amd and Restated AG","",200
35754,3622,"xtx1050k",13715,"t0000824",1,"Activated",2,"Expansion",2,"10529   //11523   ","10159//10170",12665,61,"2023-06-01 00:00:00","2028-06-30 00:00:00","04/19/2023 00:00:00","Amd and Restated AG","",200
35755,5070,"3oh00003",30323,"t0001022",1,"Activated",0,"Original Lease",0,3232    ,25516,33466,37,"2023-05-18 00:00:00","2026-05-31 00:00:00",,"Original Lease","",150
35756,4115,"3md00004",30324,"t0001023",2,"Superseded",0,"Original Lease",0,"PARK    ",25517,0,12,"2023-05-01 00:00:00","2024-04-30 00:00:00","05/02/2023 00:00:00","License Agreement","HoldOver - 2c - $200 per diem",0
35757,2992,"xtx2616a",30325,"t0001024",1,"Activated",0,"Original Lease",0,2614    ,5316,8204,62,"2023-06-01 00:00:00","2028-07-31 00:00:00","05/04/2023 00:00:00","Original Lease","",175
35758,5074,"3nj00009",30328,"t0001025",1,"Activated",0,"Original Lease",0,1654    ,25518,119093,118,"2023-05-02 00:00:00","2033-02-28 00:00:00","09/01/2022 00:00:00","Amd and Restated AG","",125
35767,1789,"xil250n ",5277,"t0000608",1,"Activated",1,"Renewal",1,250     ,3840,46000,36,"2024-01-01 00:00:00","2026-12-31 00:00:00","05/15/2023 00:00:00","First Amendment","",200
35768,3548,"xil141be",11387,"t0000788",1,"Activated",1,"Renewal",1,145     ,9408,5850,25,"2023-07-01 00:00:00","2025-07-31 00:00:00","04/27/2023 00:00:00","FP Lease","",150
35897,913,"gacre100",1182,"t0000388",1,"Activated",1,"Renewal",1,240     ,421,1839,24,"2023-07-01 00:00:00","2025-06-30 00:00:00",,"","",0
115776,924,"tnwl7005",496,"t0000092",1,"Activated",4,"Termination",1,,,17490,0,"2022-06-22 00:00:00","2022-06-22 00:00:00",,,,0
115777,926,"tndan007",481,"t0000077",1,"Activated",4,"Termination",1,,,4500,0,"2022-06-22 00:00:00","2022-06-22 00:00:00",,,,0
115778,926,"tndan007",484,"t0000080",1,"Activated",4,"Termination",1,,,0,0,"2021-04-30 00:00:00","2021-04-30 00:00:00",,,,0
115779,926,"tndan007",485,"t0000081",1,"Activated",4,"Termination",1,,,45000,0,"2022-06-22 00:00:00","2022-06-22 00:00:00",,,,0
115780,996,"tnmet016",486,"t0000082",1,"Activated",4,"Termination",1,,,80000,0,"2022-06-22 00:00:00","2022-06-22 00:00:00",,,,0
115781,1293,"tnnew18 ",487,"t0000083",1,"Activated",4,"Termination",1,,,112318,0,"2022-06-22 00:00:00","2022-06-22 00:00:00",,,,0
115782,1069,"tn10b017",488,"t0000084",1,"Activated",4,"Termination",1,,,275000,0,"2022-06-22 00:00:00","2022-06-22 00:00:00",,,,0
115783,1232,"tntrid2 ",469,"t0000067",1,"Activated",4,"Termination",1,,,32070,0,"2022-06-22 00:00:00","2022-06-22 00:00:00",,,,0
115784,932,"tnb03013",470,"t0000068",1,"Activated",4,"Termination",1,,,132000,0,"2022-06-22 00:00:00","2022-06-22 00:00:00",,,,0
115785,933,"tnb09014",472,"t0000069",1,"Activated",4,"Termination",1,,,36600,0,"2022-06-22 00:00:00","2022-06-22 00:00:00",,,,0
115786,930,"tnb12011",475,"t0000072",1,"Activated",4,"Termination",1,,,28200,0,"2022-06-22 00:00:00","2022-06-22 00:00:00",,,,0
115787,930,"tnb12011",477,"t0000074",1,"Activated",4,"Termination",1,,,27898,0,"2022-06-22 00:00:00","2022-06-22 00:00:00",,,,0
115788,927,"tnlak008",478,"t0000075",1,"Activated",4,"Termination",1,,,154818,0,"2022-06-22 00:00:00","2022-06-22 00:00:00",,,,0
115789,1225,"tntri18 ",458,"t0000057",1,"Activated",4,"Termination",1,,,34500,0,"2022-06-22 00:00:00","2022-06-22 00:00:00",,,,0
115790,1225,"tntri18 ",459,"t0000058",1,"Activated",4,"Termination",1,,,13500,0,"2022-06-22 00:00:00","2022-06-22 00:00:00",,,,0
115791,1225,"tntri18 ",460,"t0000059",1,"Activated",4,"Termination",1,,,27000,0,"2022-06-22 00:00:00","2022-06-22 00:00:00",,,,0
115792,1226,"tntri19 ",461,"t0000060",1,"Activated",4,"Termination",1,,,175275,0,"2022-06-22 00:00:00","2022-06-22 00:00:00",,,,0
115793,1227,"tntri2  ",462,"t0000061",1,"Activated",4,"Termination",1,,,89600,0,"2022-06-22 00:00:00","2022-06-22 00:00:00",,,,0
115794,1231,"tntri9  ",465,"t0000064",1,"Activated",4,"Termination",1,,,23100,0,"2022-06-22 00:00:00","2022-06-22 00:00:00",,,,0
115795,1233,"tntrid8 ",451,"t0000051",1,"Activated",4,"Termination",1,,,28350,0,"2022-06-22 00:00:00","2022-06-22 00:00:00",,,,0
115796,1233,"tntrid8 ",452,"t0000052",1,"Activated",4,"Termination",1,,,64570,0,"2022-06-22 00:00:00","2022-06-22 00:00:00",,,,0
115797,1222,"tntri10 ",454,"t0000053",1,"Activated",4,"Termination",1,,,160000,0,"2022-06-22 00:00:00","2022-06-22 00:00:00",,,,0
115798,1223,"tntri11 ",455,"t0000054",1,"Activated",4,"Termination",1,,,121345,0,"2022-06-22 00:00:00","2022-06-22 00:00:00",,,,0
115799,1224,"tntri16 ",456,"t0000055",1,"Activated",4,"Termination",1,,,199685,0,"2022-06-22 00:00:00","2022-06-22 00:00:00",,,,0
115800,1224,"tntri16 ",457,"t0000056",1,"Activated",4,"Termination",1,,,52065,0,"2022-06-22 00:00:00","2022-06-22 00:00:00",,,,0
115801,1242,"pabor001",384,"t0000040",1,"Activated",4,"Termination",1,,,30000,0,"2022-06-22 00:00:00","2022-06-22 00:00:00",,,,0
115802,1228,"tntri4  ",434,"t0000045",1,"Activated",4,"Termination",1,,,40625,0,"2022-06-22 00:00:00","2022-06-22 00:00:00",,,,0
115803,921,"tnwl1002",435,"t0000046",1,"Activated",4,"Termination",1,,,26025,0,"2022-06-22 00:00:00","2022-06-22 00:00:00",,,,0
115804,921,"tnwl1002",436,"t0000047",1,"Activated",4,"Termination",1,,,10000,0,"2022-06-22 00:00:00","2022-06-22 00:00:00",,,,0
115805,921,"tnwl1002",438,"t0000049",1,"Activated",4,"Termination",1,,,17075,0,"2022-06-22 00:00:00","2022-06-22 00:00:00",,,,0
115806,1228,"tntri4  ",442,"t0000050",1,"Activated",4,"Termination",1,,,39375,0,"2021-06-30 00:00:00","2021-06-30 00:00:00",,,,0
115807,1271,"gamou028",759,"t0000243",1,"Activated",4,"Termination",1,,,8391,0,"2022-06-22 00:00:00","2022-06-22 00:00:00",,,,0
115808,921,"tnwl1002",4246,"t0000538",1,"Activated",4,"Termination",1,,,25200,0,"2022-06-22 00:00:00","2022-06-22 00:00:00",,,,0
115809,912,"gatuc017",9721,"t0000758",1,"Activated",4,"Termination",1,,,59000,0,"2022-06-22 00:00:00","2022-06-22 00:00:00",,,,0
115810,1063,"oh575006",341,"t0000004",1,"Activated",4,"Termination",1,,,69866,0,"2022-06-22 00:00:00","2022-06-22 00:00:00",,,,0
115811,1101,"ohcom008",342,"t0000005",1,"Activated",4,"Termination",1,,,56210,0,"2022-06-22 00:00:00","2022-06-22 00:00:00",,,,0
115812,1064,"ohclo007",375,"t0000031",1,"Activated",4,"Termination",1,,,29291,0,"2022-06-22 00:00:00","2022-06-22 00:00:00",,,,0
115813,919,"ohhon001",302,"t0000002",1,"Activated",4,"Termination",2,,,213863,0,"2022-06-22 00:00:00","2022-06-22 00:00:00",,,,0
115814,995,"ohles005",377,"t0000033",1,"Activated",4,"Termination",2,,,100300,0,"2022-06-22 00:00:00","2022-06-22 00:00:00",,,,0
115815,1231,"tntri9  ",464,"t0000063",1,"Activated",4,"Termination",2,,,2572,0,"2022-06-22 00:00:00","2022-06-22 00:00:00",,,,0
115816,926,"tndan007",480,"t0000076",1,"Activated",4,"Termination",2,,,11250,0,"2022-06-22 00:00:00","2022-06-22 00:00:00",,,,0
115817,926,"tndan007",483,"t0000079",1,"Activated",4,"Termination",2,,,31250,0,"2022-06-22 00:00:00","2022-06-22 00:00:00",,,,0
115818,928,"tnwl3009",490,"t0000086",1,"Activated",4,"Termination",2,,,65400,0,"2022-06-22 00:00:00","2022-06-22 00:00:00",,,,0
115819,992,"ohkem002",359,"t0000015",1,"Activated",4,"Termination",2,,,22930,0,"2022-06-22 00:00:00","2022-06-22 00:00:00",,,,0
115820,1365,"gacom33 ",1227,"t0000416",1,"Activated",4,"Termination",2,,,3168,0,"2022-06-22 00:00:00","2022-06-22 00:00:00",,,,0
115821,1377,"gaduq036",1263,"t0000423",1,"Activated",4,"Termination",2,,,42000,0,"2022-06-22 00:00:00","2022-06-22 00:00:00",,,,0
115822,1376,"gaold035",1264,"t0000424",1,"Activated",4,"Termination",3,,,21080,0,"2022-06-22 00:00:00","2022-06-22 00:00:00",,,,0
115728,1339,"njrun155",792,"t0000273",1,"Activated",4,"Termination",1,,,5800,0,"2022-06-22 00:00:00","2022-06-22 00:00:00",,,,0
115729,1250,"gaboh026",753,"t0000237",1,"Activated",4,"Termination",1,,,104700,0,"2022-06-22 00:00:00","2022-06-22 00:00:00",,,,0
115730,1268,"txstr009",754,"t0000238",1,"Activated",4,"Termination",1,,,58016,0,"2021-08-31 00:00:00","2021-08-31 00:00:00",,,,0
115731,1271,"gamou028",756,"t0000240",1,"Activated",4,"Termination",1,,,28000,0,"2022-06-22 00:00:00","2022-06-22 00:00:00",,,,0
115732,1330,"gavet029",760,"t0000244",1,"Activated",4,"Termination",1,,,25000,0,"2022-06-22 00:00:00","2022-06-22 00:00:00",,,,0
115733,1330,"gavet029",761,"t0000245",1,"Activated",4,"Termination",1,,,26000,0,"2022-06-22 00:00:00","2022-06-22 00:00:00",,,,0
115734,1330,"gavet029",762,"t0000246",1,"Activated",4,"Termination",1,,,93000,0,"2022-06-22 00:00:00","2022-06-22 00:00:00",,,,0
115735,890,"tx4se001",739,"t0000223",1,"Activated",4,"Termination",1,,,18600,0,"2022-06-22 00:00:00","2022-06-22 00:00:00",,,,0
115736,908,"gahaz013",743,"t0000227",1,"Activated",4,"Termination",1,,,58500,0,"2022-06-22 00:00:00","2022-06-22 00:00:00",,,,0
115737,890,"tx4se001",748,"t0000232",1,"Activated",4,"Termination",1,,,9336,0,"2022-06-22 00:00:00","2022-06-22 00:00:00",,,,0
115738,1270,"gamon027",749,"t0000233",1,"Activated",4,"Termination",1,,,23296,0,"2022-06-22 00:00:00","2022-06-22 00:00:00",,,,0
115739,890,"tx4se001",750,"t0000234",1,"Activated",4,"Termination",1,,,20331,0,"2022-06-22 00:00:00","2022-06-22 00:00:00",,,,0
115740,1240,"txflo007",752,"t0000236",1,"Activated",4,"Termination",1,,,80592,0,"2022-06-22 00:00:00","2022-06-22 00:00:00",,,,0
115741,890,"tx4se001",731,"t0000215",1,"Activated",4,"Termination",1,,,13551,0,"2022-06-22 00:00:00","2022-06-22 00:00:00",,,,0
115742,890,"tx4se001",733,"t0000217",1,"Activated",4,"Termination",1,,,10829,0,"2022-06-22 00:00:00","2022-06-22 00:00:00",,,,0
115743,890,"tx4se001",735,"t0000219",1,"Activated",4,"Termination",1,,,10611,0,"2022-06-22 00:00:00","2022-06-22 00:00:00",,,,0
115744,1093,"gajon020",736,"t0000220",1,"Activated",4,"Termination",1,,,16950,0,"2022-06-22 00:00:00","2022-06-22 00:00:00",,,,0
115745,890,"tx4se001",737,"t0000221",1,"Activated",4,"Termination",1,,,10066,0,"2022-06-22 00:00:00","2022-06-22 00:00:00",,,,0
115746,1093,"gajon020",738,"t0000222",1,"Activated",4,"Termination",1,,,11904,0,"2022-06-22 00:00:00","2022-06-22 00:00:00",,,,0
115747,1094,"gahig021",692,"t0000179",1,"Activated",4,"Termination",1,,,5000,0,"2022-06-22 00:00:00","2022-06-22 00:00:00",,,,0
115748,1124,"gatid023",697,"t0000184",1,"Activated",4,"Termination",1,,,31571,0,"2022-06-22 00:00:00","2022-06-22 00:00:00",,,,0
115749,904,"gasto009",699,"t0000186",1,"Activated",4,"Termination",1,,,5025,0,"2022-06-22 00:00:00","2022-06-22 00:00:00",,,,0
115750,890,"tx4se001",728,"t0000212",1,"Activated",4,"Termination",1,,,18471,0,"2022-06-22 00:00:00","2022-06-22 00:00:00",,,,0
115751,890,"tx4se001",729,"t0000213",1,"Activated",4,"Termination",1,,,10066,0,"2022-06-22 00:00:00","2022-06-22 00:00:00",,,,0
115752,890,"tx4se001",730,"t0000214",1,"Activated",4,"Termination",2,,,15000,0,"2022-06-22 00:00:00","2022-06-22 00:00:00",,,,0
115753,906,"gacn011 ",673,"t0000162",1,"Activated",4,"Termination",1,,,18000,0,"2022-06-22 00:00:00","2022-06-22 00:00:00",,,,0
115754,1068,"gapar018",674,"t0000163",1,"Activated",4,"Termination",1,,,40000,0,"2022-06-22 00:00:00","2022-06-22 00:00:00",,,,0
115755,890,"tx4se001",675,"t0000164",1,"Activated",4,"Termination",1,,,4536,0,"2022-06-22 00:00:00","2022-06-22 00:00:00",,,,0
115756,988,"gable014",678,"t0000166",1,"Activated",4,"Termination",1,,,10200,0,"2022-06-22 00:00:00","2022-06-22 00:00:00",,,,0
115757,1241,"gamac024",679,"t0000167",1,"Activated",4,"Termination",1,,,51232,0,"2022-06-22 00:00:00","2022-06-22 00:00:00",,,,0
115758,897,"gasc1002",683,"t0000171",1,"Activated",4,"Termination",1,,,24090,0,"2022-06-22 00:00:00","2022-06-22 00:00:00",,,,0
115759,1269,"txvic008",641,"t0000131",1,"Activated",4,"Termination",1,,,109946,0,"2022-06-22 00:00:00","2022-06-22 00:00:00",,,,0
115760,893,"txwin004",643,"t0000133",1,"Activated",4,"Termination",1,,,59600,0,"2021-12-31 00:00:00","2021-12-31 00:00:00",,,,0
115761,890,"tx4se001",648,"t0000138",1,"Activated",4,"Termination",1,,,12100,0,"2022-06-22 00:00:00","2022-06-22 00:00:00",,,,0
115762,890,"tx4se001",651,"t0000141",1,"Activated",4,"Termination",1,,,9301,0,"2022-06-22 00:00:00","2022-06-22 00:00:00",,,,0
115763,905,"gacn010 ",669,"t0000158",1,"Activated",4,"Termination",1,,,5700,0,"2022-06-22 00:00:00","2022-06-22 00:00:00",,,,0
115764,905,"gacn010 ",671,"t0000160",1,"Activated",4,"Termination",1,,,4800,0,"2022-06-22 00:00:00","2022-06-22 00:00:00",,,,0
115765,924,"tnwl7005",497,"t0000093",1,"Activated",4,"Termination",1,,,21000,0,"2022-06-22 00:00:00","2022-06-22 00:00:00",,,,0
115766,924,"tnwl7005",498,"t0000094",1,"Activated",4,"Termination",1,,,7450,0,"2022-06-22 00:00:00","2022-06-22 00:00:00",,,,0
115767,925,"tnw13006",500,"t0000096",1,"Activated",4,"Termination",1,,,36000,0,"2022-06-22 00:00:00","2022-06-22 00:00:00",,,,0
115768,1294,"njleo19 ",502,"t0000097",1,"Activated",4,"Termination",1,,,13309,0,"2022-06-22 00:00:00","2022-06-22 00:00:00",,,,0
115769,907,"gacn012 ",637,"t0000127",1,"Activated",4,"Termination",1,,,5250,0,"2022-06-22 00:00:00","2022-06-22 00:00:00",,,,0
115770,992,"ohkem002",640,"t0000130",1,"Activated",4,"Termination",1,,,6999,0,"2022-06-22 00:00:00","2022-06-22 00:00:00",,,,0
115771,934,"tnamz015",489,"t0000085",1,"Activated",4,"Termination",1,,,104329,0,"2022-06-22 00:00:00","2022-06-22 00:00:00",,,,0
115772,922,"tnwl4003",492,"t0000088",1,"Activated",4,"Termination",1,,,60214,0,"2022-06-22 00:00:00","2022-06-22 00:00:00",,,,0
115773,923,"tnwl5004",493,"t0000089",1,"Activated",4,"Termination",1,,,35342,0,"2022-06-22 00:00:00","2022-06-22 00:00:00",,,,0
115774,923,"tnwl5004",494,"t0000090",1,"Activated",4,"Termination",1,,,44519,0,"2022-06-22 00:00:00","2022-06-22 00:00:00",,,,0
115775,924,"tnwl7005",495,"t0000091",1,"Activated",4,"Termination",1,,,7270,0,"2022-06-22 00:00:00","2022-06-22 00:00:00",,,,0
115642,936,"tnvan101",527,"t0000118",1,"Activated",4,"Termination",1,,,56447,0,"2022-01-31 00:00:00","2022-01-31 00:00:00",,,,0
115643,936,"tnvan101",528,"t0000119",1,"Activated",4,"Termination",1,,,10800,0,"2022-01-31 00:00:00","2022-01-31 00:00:00",,,,0
115644,901,"gasc5006",685,"t0000172",1,"Activated",4,"Termination",1,,,6250,0,"2022-08-01 00:00:00","2022-08-01 00:00:00",,,,0
115645,900,"gasc4005",985,"t0000356",1,"Activated",4,"Termination",1,,,10000,0,"2022-08-01 00:00:00","2022-08-01 00:00:00",,,,0
115646,900,"gasc4005",742,"t0000226",1,"Activated",4,"Termination",2,,,5000,0,"2021-10-31 00:00:00","2021-10-31 00:00:00",,,,0
115647,926,"tndan007",482,"t0000078",1,"Activated",4,"Termination",1,,,8100,0,"2022-06-22 00:00:00","2022-06-22 00:00:00",,,,0
115648,905,"gacn010 ",672,"t0000161",1,"Activated",4,"Termination",1,,,5400,0,"2022-06-22 00:00:00","2022-06-22 00:00:00",,,,0
115649,988,"gable014",677,"t0000165",1,"Activated",4,"Termination",1,,,3000,0,"2022-06-22 00:00:00","2022-06-22 00:00:00",,,,0
115650,1270,"gamon027",751,"t0000235",1,"Activated",4,"Termination",1,,,23640,0,"2022-06-22 00:00:00","2022-06-22 00:00:00",,,,0
115651,1271,"gamou028",755,"t0000239",1,"Activated",4,"Termination",1,,,5999,0,"2022-06-22 00:00:00","2022-06-22 00:00:00",,,,0
115652,1271,"gamou028",757,"t0000241",1,"Activated",4,"Termination",2,,,1450,0,"2022-06-22 00:00:00","2022-06-22 00:00:00",,,,0
115653,994,"ohwar004",379,"t0000035",1,"Activated",4,"Termination",1,,,6000,0,"2022-06-22 00:00:00","2022-06-22 00:00:00",,,,0
115654,1237,"ohwar005",380,"t0000036",1,"Activated",4,"Termination",1,,,4305,0,"2021-03-31 00:00:00","2021-03-31 00:00:00",,,,0
115655,1237,"ohwar005",381,"t0000037",1,"Activated",4,"Termination",1,,,24150,0,"2022-06-22 00:00:00","2022-06-22 00:00:00",,,,0
115656,1237,"ohwar005",382,"t0000038",1,"Activated",4,"Termination",1,,,10895,0,"2022-06-22 00:00:00","2022-06-22 00:00:00",,,,0
115657,1237,"ohwar005",1148,"t0000375",1,"Activated",4,"Termination",1,,,4305,0,"2022-06-22 00:00:00","2022-06-22 00:00:00",,,,0
115658,894,"txmil005",10155,"t0000769",1,"Activated",4,"Termination",1,,,14600,0,"2022-06-22 00:00:00","2022-06-22 00:00:00",,,,0
115659,1610,"gasto038",10205,"t0000776",1,"Activated",4,"Termination",1,,,48941,0,"2022-06-22 00:00:00","2022-06-22 00:00:00",,,,0
115660,994,"ohwar004",367,"t0000023",1,"Activated",4,"Termination",1,,,7268,0,"2022-06-22 00:00:00","2022-06-22 00:00:00",,,,0
115661,992,"ohkem002",358,"t0000014",1,"Activated",4,"Termination",1,,,18127,0,"2022-06-22 00:00:00","2022-06-22 00:00:00",,,,0
115662,994,"ohwar004",366,"t0000022",1,"Activated",4,"Termination",1,,,3560,0,"2022-06-22 00:00:00","2022-06-22 00:00:00",,,,0
115663,994,"ohwar004",369,"t0000025",1,"Activated",4,"Termination",1,,,8000,0,"2022-06-22 00:00:00","2022-06-22 00:00:00",,,,0
115664,1339,"njrun155",6903,"t0000695",1,"Activated",4,"Termination",2,,,17291,0,"2022-06-22 00:00:00","2022-06-22 00:00:00",,,,0
115665,1099,"gamoo022",8072,"t0000740",1,"Activated",4,"Termination",1,,,40000,0,"2022-06-22 00:00:00","2022-06-22 00:00:00",,,,0
115666,1093,"gajon020",8076,"t0000741",1,"Activated",4,"Termination",1,,,19452,0,"2022-06-22 00:00:00","2022-06-22 00:00:00",,,,0
115667,1365,"gacom33 ",9534,"t0000754",1,"Activated",4,"Termination",1,,,50530,0,"2022-06-22 00:00:00","2022-06-22 00:00:00",,,,0
115668,1269,"txvic008",9971,"t0000763",1,"Activated",4,"Termination",1,,,0,0,"2022-06-22 00:00:00","2022-06-22 00:00:00",,,,0
115669,1338,"njrun150",9975,"t0000764",1,"Activated",4,"Termination",1,,,4214,0,"2022-06-22 00:00:00","2022-06-22 00:00:00",,,,0
115670,894,"txmil005",4357,"t0000574",1,"Activated",4,"Termination",1,,,16350,0,"2022-06-22 00:00:00","2022-06-22 00:00:00",,,,0
115671,992,"ohkem002",4730,"t0000587",1,"Activated",4,"Termination",1,,,19727,0,"2022-06-22 00:00:00","2022-06-22 00:00:00",,,,0
115672,1270,"gamon027",4848,"t0000592",1,"Activated",4,"Termination",1,,,2344,0,"2022-06-22 00:00:00","2022-06-22 00:00:00",,,,0
115673,932,"tnb03013",5492,"t0000637",1,"Activated",4,"Termination",1,,,30000,0,"2022-06-22 00:00:00","2022-06-22 00:00:00",,,,0
