Property Code,Property Address,Building ID,Fund,Market,Status,Is Land?,Acq. Date,Acq. Strategy,Year Built,Parcel,% Office,Building Shape,Construction Type 1,Construction Type 2,Construction Type 3,Roof replacement,Roof Type 1,Roof Type 2,Roof Type 3,Roof Type 4,Land (Acres),Loading Type 1,Loading Type 2,Loading Type 3,Loading Type 4,Loading Type 5,Max Truck Court Depth,Min. Clear Height,Max. Clear Height,# Dock Doors,# of Drive Ins,Truck Court Type,# Parking Spots,Fire Alarm,Sprinkler Type 1,Sprinkler Type 2,Sprinkler Coverage %,Cold Storage,Ext. Light Type,Generator,Generator Fuel Type,Generator Size,EV Charge,Fire Pump,Fire Water Tank,Sewege Type,Utility Acc. Holder,Gas Provider,Electric Provider,Water Provider,Solar,Solar Power,Recycling,What is recycled?,Enviromental Issues?,Enviromental Notes
"xnj121mo","121 Moonachie Ave","","FRG X                                                                           ","Northern NJ/New York","Acquired                                                                        ",,"2022-03-15 00:00:00","Renewal / Re-tenant",1970,"37-00062-0000-00008",7,"Rectangle","Masonry","","",2017,"Other","","","",4.9,"Rear Load","","","","",96,14,15,6,2,"",0,"","Wet","",0,"No","Non-LED","No","",,"No","No","No","Sewer","Tenant","PSEG","PSEG","Moonachie Borough","No",,"No","","Work In Progress","Site Investigation Report being prepared."
"xpa4200m","4200 Macalester Street","","FRG X                                                                           ","Philadelphia","Acquired                                                                        ",,"2022-03-02 00:00:00","Renewal / Re-tenant",1981,"884186400; 885936320",7.4,"Rectangle","Masonry","","","Unknown","BUR","","","",5.9,"Front Load","","","","",75,25,27,4,1,"",0,"","Wet","",0,"No","","No","",,"No","No","No","Sewer","","","","","No",,"No","","No Issue",""
"xpa500ma","500 Maryland Avenue","","FRG X                                                                           ","Philadelphia","Acquired                                                                        ",,"2022-03-08 00:00:00","Renewal / Re-tenant",1961,540011728008,14.9,"Rectangle","Masonry","","",1996,"Other","","","",12.85,"Rear Load","","","","",90,16.83,19.33,30,19,"",0,"","Wet","",0,"No","","No","",,"No","No","No","Sewer","","","","","No",,"No","","No Issue",""
"xtx10704","10704 - 10710 Composite Drive ","","FRG X                                                                           ","Dallas","Acquired                                                                        ",,"2022-03-07 00:00:00","Renewal / Re-tenant",1973,00000601952520000,4.4,"Square","Masonry","","",2020,"Other","","","",1.35,"Front Load","","","","",50,24,24,14,14,"Concrete",26,"No","None","",0,"No","Non-LED","No","",,"No","No","No","Sewer","Tenant","Atmos","Oncor","City of Dallas","No",,"No","","No Issue",""
"xfl420sw","420 S. Ware Boulevard ","","FRG X                                                                           ","Tampa","Acquired                                                                        ",,"2022-03-10 00:00:00","Lease-up",1997,"068052-2065",13.3,"Rectangle","Tilt-up/Concrete","","",1997,"BUR","","","",1.08,"Front Load","","","","",75,20,20,10,2,"Mainly Asphalt with some Concrete",18,"Yes","None","",0,"No","Non-LED","No","",,"No","No","No","Sewer","Tenant","","TECO","FPL","No",,"No","","No Issue",""
"xnj121hi","121 High Hill Road","","FRG X                                                                           ","Philadelphia","Sold                                                                            ",,"2022-03-22 00:00:00","Lease-up",1952,"Block 5, Lot 7.02, C0002",0,"Rectangle","Masonry","Metal","","Unknown","EPDM","","","",4.54,"Front Load","Side Load","","","",0,24.16,26.25,9,2,"",0,"","Wet","",0,"No","","No","",,"No","No","No","Sewer","","","","","No",,"No","","No Issue",""
"xga401wi","401 Windsor Street SW, Atlanta, GA 30312","","FRG X                                                                           ","Atlanta","Acquired                                                                        ",,"2022-03-30 00:00:00","Rent Optimization",1991,"14-0085-0006-112-6",13.71,"Rectangle","Masonry","Metal","","1991;2022","Metal","TPO","","",3.5,"Cross Dock","","","","",98,13,15,0,13,"Mainly Asphalt with some Concrete",110,"Yes","Wet","",100,"No","Non-LED","No","",,"No","No","No","Sewer","Tenant","","","","No",,"No","","No Issue",""
"xtn3961o","3961 Outland Drive","","FRG X                                                                           ","Memphis","Acquired                                                                        ",,"2022-04-01 00:00:00","Lease-up",1978,"07-4033-0-0014",8,"Rectangle","Tilt-up/Concrete","","",2019,"TPO","","","",4.92,"Front Load","Side Load","Other","","",115,23,23,13,1,"Aspalt",60,"Yes","Wet","",0,"No","Non-LED","No","",,"No","No","No","Sewer","Tenant","MLGW","MLGW","MLGW","No",,"No","","No Issue",""
"xil1600b","1600 Birchwood Avenue","","FRG X                                                                           ","Chicago","Acquired                                                                        ",,"2022-04-05 00:00:00","Renewal / Re-tenant",1961,"09-28-300-008-0000; 09-29-402-025-0000",14.4,"Rectangle","Masonry","","",2012,"EPDM","","","",2.69,"Front Load","Cross Dock","","","",75,18,18.7,4,1,"",0,"","Wet","",0,"No","","No","",,"No","No","No","Sewer","Faropoint","","","","No",,"No","","No Issue",""
"xil1630b","1630 Birchwood Avenue","","FRG X                                                                           ","Chicago","Acquired                                                                        ",,"2022-04-05 00:00:00","Renewal / Re-tenant",1965,"09-28-300-009-0000",7.8,"Rectangle","Masonry","","",2012,"EPDM","","","",1.64,"Front Load","","","","",75,18,18.7,1,0,"",0,"","Wet","",0,"No","","No","",,"No","No","No","Sewer","Faropoint","","","","No",,"No","","No Issue",""
"xnj6925s","6925 Sherman Ave","","FRG X                                                                           ","Philadelphia","Acquired                                                                        ",,"2022-04-26 00:00:00","Renewal / Re-tenant",1966,"Block 1102 Lot 19",13.66,"Rectangle","Masonry","","","Unkown","Metal","TPO","EPDM","",3,"Front Load","Rear Load","","","",85,18.11,24.6,6,1,"",0,"","Wet","Dry",0,"No","","No","",,"No","No","No","Sewer","","","","","No",,"No","","No Issue",""
"xga9335i","9335 Industrial Trace","","FRG X                                                                           ","Atlanta","Acquired                                                                        ",,"2022-04-18 00:00:00","Renewal / Re-tenant",1988,"019 114",19,"Rectangle","Metal","","",1988,"Metal","","","",1.72,"Side Load","","","","",75,14,18,3,1,"Concrete",11,"No","Wet","",100,"No","Non-LED","No","",,"No","No","No","Septic","Tenant","","","","No",,"No","","No Issue",""
"xil11697"," 11697 W Grand","","FRG X                                                                           ","Chicago","Acquired                                                                        ",,"2022-04-25 00:00:00","Renewal / Re-tenant",2003,"12-30-101-012-0000",14.7,"Rectangle","Tilt-up/Concrete","","",2003,"EPDM","","","",2.56,"Rear Load","","","","",100,25,28.3,6,2,"",62,"Yes","Wet","",0,"No","LED","No","",,"No","Yes","No","Sewer","Tenant","Nicor","Comed","City of Northlake","No",,"No","","No Issue","Phase 1 came back clean"
"xnj2050h","20-50 Harkins Drive","","FRG X                                                                           ","Philadelphia","Acquired                                                                        ",,"2022-04-26 00:00:00","Renewal / Re-tenant",1970,"Block 159, Lot 5.01; Block 159, Lot 5.04",10,"Square","Masonry","Metal","",2011,"TPO","","","",3.47,"Front Load","","","","",100,25,27,3,1,"",0,"","Dry","",0,"No","","No","",,"No","No","No","Sewer","","","","","No",,"No","","No Issue",""
"xil231ja","231 James Street ","","FRG X                                                                           ","Chicago","Acquired                                                                        ",,"2022-04-25 00:00:00","Renewal / Re-tenant",1980,"03-26-200-009",22,"Rectangle","Masonry","","",2010,"BUR","","","",1.79,"Rear Load","","","","",80,12.8,14.8,12,7,"",0,"","None","",0,"No","","No","",,"No","No","No","Sewer","Faropoint","","","","No",,"No","","No Issue",""
"xil240ja","240-252 James Street","","FRG X                                                                           ","Chicago","Sold                                                                            ",,"2022-04-25 00:00:00","Renewal / Re-tenant",1980,"03-26-208-015",30,"Square","Masonry","","",2010,"BUR","","","",1.61,"Rear Load","Other","","","",80,13.2,15.1,8,4,"",0,"","None","",0,"No","","No","",,"No","No","No","Sewer","","","","","No",,"No","","No Issue",""
"xil201ja","201 James Street","","FRG X                                                                           ","Chicago","Acquired                                                                        ",,"2022-04-25 00:00:00","Renewal / Re-tenant",1982,"03-26-200-008",32,"Rectangle","Masonry","","",2010,"BUR","","","",1.14,"Rear Load","","","","",80,13.2,14.1,9,5,"",0,"","None","",0,"No","","No","",,"No","No","No","Sewer","Faropoint","","","","No",,"No","","No Issue",""
"xil141be","141-145 Bernice","","FRG X                                                                           ","Chicago","Acquired                                                                        ",,"2022-04-25 00:00:00","Renewal / Re-tenant",1982,"03-26-201-021",58,"Rectangle","Masonry","","",2010,"BUR","","","",0.84,"Rear Load","Other","","","",0,12.4,14.8,2,2,"",0,"","None","",0,"No","","No","",,"No","No","No","Sewer","Faropoint","","","","No",,"No","","No Issue",""
"3nj00001","1000 Brighton Street ","","FUND 3 (FRG XI)                                                                 ","Northern NJ/New York","Acquired                                                                        ",,"2022-05-03 00:00:00","Renewal / Re-tenant",1954,"19-04001-0000-00002",29,"Rectangle","Masonry","","",2022,"EPDM","","","",1.4,"Front Load","","","","",100,16,20,2,1,"",0,"","Wet","",0,"No","","No","",,"No","No","No","Sewer","Tenant","PSEG","PSEG","Union County Water and Sewer","No",,"No","","No Issue",""
"3fl00001","14735 NW 25th Court","","FUND 3 (FRG XI)                                                                 ","Miami","Acquired                                                                        ",,"2022-05-06 00:00:00","Renewal / Re-tenant",1967,"08-2122-025-0470",2.96,"Rectangle","Tilt-up/Concrete","","",2018,"BUR","","","",0.91,"Front Load","","","","",60,20,20,4,1,"Aspalt",15,"Yes","Wet","",0,"No","","No","",,"No","No","No","Sewer","Tenant","","FPL","FPL","No",,"No","","No Issue",""
"xtx1709s","1709 S interstate Hwy 45","","FRG X                                                                           ","Dallas","Acquired                                                                        ",,"2022-05-06 00:00:00","Renewal / Re-tenant",1986,3001310000000000000,3,"Rectangle","Metal","","",2018,"TPO","","","",13.9,"Side Load","","","","",122,23.42,34.75,59,2,"Concrete",368,"Yes","Wet","",100,"No","LED","No","",,"No","Yes","No","Sewer","Tenant","Atmos","Oncor","City of Hutchins","No",,"No","","No Issue",""
"xtx3857m","3857 Miller Park Drive","","FRG X                                                                           ","Dallas","Acquired                                                                        ",,"2022-05-10 00:00:00","Renewal / Re-tenant",1979,26481300010010000,20,"Rectangle","Tilt-up/Concrete","","",2022,"BUR","","","",3.94,"Side Load","","","","",60,25.5,25.5,4,1,"Concrete",49,"Yes","Wet","",100,"No","LED","No","",,"No","No","No","Sewer","Tenant","Atmos","Oncor","City of Garland","No",,"No","","No Issue",""
"xtx2445s","2445 Santa Anna Avenue","","FRG X                                                                           ","Dallas","Acquired                                                                        ",,"2022-05-19 00:00:00","Renewal / Re-tenant",1984,9917097380000000,11,"Square","Tilt-up/Concrete","","",2016,"TPO","","","",3,"Side Load","","","","",90,16.83,19.08,6,1,"Concrete",65,"Yes","Wet","",100,"No","Non-LED","No","",,"No","No","No","Sewer","Tenant","Atmos","Oncor","City of Dallas","No",,"No","","No Issue",""
"xtx1050k","10501 King William Drive","","FRG X                                                                           ","Dallas","Acquired                                                                        ",,"2022-05-16 00:00:00","Renewal / Re-tenant",1979,000006014000000,13,"Rectangle","Tilt-up/Concrete","","",1979,"BUR","","","",2.26,"Front Load","","","","",100,20,20,16,6,"Concrete",0,"No","None","",0,"No","Non-LED","No","",,"No","No","No","Sewer","Tenant","Atmos","Oncor","City of Dallas","No",,"No","","No Issue",""
"xga3471a","3471 Atlanta Industrial Parkway ","","FRG X                                                                           ","Atlanta","Acquired                                                                        ",,"2022-05-31 00:00:00","Rent Optimization",1987,"17-0266-0002-005-0",14.757,"Other","Masonry","","",2014,"TPO","","","",2.18,"Rear Load","","","","",80,19,19,6,1,"Aspalt",31,"No","Wet","",100,"No","Non-LED","No","",,"No","No","No","Sewer","Tenant","","","","No",,"No","","No Issue",""
