account tree detail id,account tree node description,total into,type,type description,account tree code,account tree description,account tree detail code,indent,skip,underline,bold,italic,hide,negate,reverse value,database id
661816,Prepaid- Last Month Rent,662038,R,Regular,ysi_fc,YSI Standard Full Consolidation Rollup,22002400,5,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,1
661817,"Prepaid- 1st Month, 2nd",662038,R,Regular,ysi_fc,YSI Standard Full Consolidation Rollup,22002500,5,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,1
661818,Mortgage,662038,R,Regular,ysi_fc,YSI Standard Full Consolidation Rollup,25003100,5,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,1
661819,Mortgage - NYL Refi,662038,R,Regular,ysi_fc,YSI Standard Full Consolidation Rollup,25003110,5,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,1
661820,Mortgage - BX Refi,662038,R,Regular,ysi_fc,YSI Standard Full Consolidation Rollup,25003120,5,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,1
661821,Mortgage - Fixed Rate,662038,R,Regular,ysi_fc,YSI Standard Full Consolidation Rollup,25003200,5,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,1
661822,Mortgage - Variable Rate,662038,R,Regular,ysi_fc,YSI Standard Full Consolidation Rollup,25003300,5,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,1
661823,Mortgage - Other,662038,R,Regular,ysi_fc,YSI Standard Full Consolidation Rollup,25003400,5,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,1
661824,Construction Loan Payable,662038,R,Regular,ysi_fc,YSI Standard Full Consolidation Rollup,25003450,5,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,1
661825,Principal Payments,662038,R,Regular,ysi_fc,YSI Standard Full Consolidation Rollup,25003500,5,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,1
661826,Principal Payments - Fixed Rate,662038,R,Regular,ysi_fc,YSI Standard Full Consolidation Rollup,25003600,5,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,1
661827,Principal Payments - Variable Rate,662038,R,Regular,ysi_fc,YSI Standard Full Consolidation Rollup,25003700,5,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,1
661828,Debt,662038,R,Regular,ysi_fc,YSI Standard Full Consolidation Rollup,25003800,5,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,1
661829,Less: Financing Costs,662038,R,Regular,ysi_fc,YSI Standard Full Consolidation Rollup,25003900,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
661830,Mortgage - Term Loan B,662038,R,Regular,ysi_fc,YSI Standard Full Consolidation Rollup,25004000,5,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,1
661831,Accumulated unrealized gain (loss) on loans,662038,R,Regular,ysi_fc,YSI Standard Full Consolidation Rollup,25005000,5,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,1
661832,Members Current Account,662038,R,Regular,ysi_fc,YSI Standard Full Consolidation Rollup,26004100,5,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,1
661833,Distribution Payable,662038,R,Regular,ysi_fc,YSI Standard Full Consolidation Rollup,26004200,5,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,1
661834,Carried Interest Liability,662038,R,Regular,ysi_fc,YSI Standard Full Consolidation Rollup,27001100,5,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,1
661835,Partner Capital,662038,R,Regular,ysi_fc,YSI Standard Full Consolidation Rollup,30000050,5,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,1
661836,Partner Contribution,662038,R,Regular,ysi_fc,YSI Standard Full Consolidation Rollup,30000150,5,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,1
661837,Preferred Return Distribution,662038,R,Regular,ysi_fc,YSI Standard Full Consolidation Rollup,30000400,5,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,1
661838,Return of Capital,662038,R,Regular,ysi_fc,YSI Standard Full Consolidation Rollup,30000550,5,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,1
661839,Minority Interest,662038,R,Regular,ysi_fc,YSI Standard Full Consolidation Rollup,30001000,5,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,1
661840,Equity-Accumulated preferred dividend,662038,R,Regular,ysi_fc,YSI Standard Full Consolidation Rollup,30001100,5,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,1
661841,Carried Interest Liability - Equity,662038,R,Regular,ysi_fc,YSI Standard Full Consolidation Rollup,30001500,5,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,1
661842,Minority Retained Earnings,662038,R,Regular,ysi_fc,YSI Standard Full Consolidation Rollup,30002000,5,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,1
661843,Base Rent,662038,R,Regular,ysi_fc,YSI Standard Full Consolidation Rollup,41001000,5,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,1
661844,Do Not Use,662038,R,Regular,ysi_fc,YSI Standard Full Consolidation Rollup,41001001,5,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,1
661845,Less - Lease Surrender,662038,R,Regular,ysi_fc,YSI Standard Full Consolidation Rollup,41001002,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
661846,Less - Abatement,662038,R,Regular,ysi_fc,YSI Standard Full Consolidation Rollup,41001400,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
661847,Less - Concessions,662038,R,Regular,ysi_fc,YSI Standard Full Consolidation Rollup,41001500,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
661848,Do Not Use,662038,R,Regular,ysi_fc,YSI Standard Full Consolidation Rollup,41001510,5,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,1
661849,Do Not Use,662038,R,Regular,ysi_fc,YSI Standard Full Consolidation Rollup,41001520,5,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,1
661850,Less - Vacancy,662038,R,Regular,ysi_fc,YSI Standard Full Consolidation Rollup,41001600,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
661851,Prepay Income,662038,R,Regular,ysi_fc,YSI Standard Full Consolidation Rollup,41003200,5,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,1
661852,Do Not Use,662038,R,Regular,ysi_fc,YSI Standard Full Consolidation Rollup,41003210,5,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,1
661853,CAM,662038,R,Regular,ysi_fc,YSI Standard Full Consolidation Rollup,42004100,5,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,1
661854,Taxes,662038,R,Regular,ysi_fc,YSI Standard Full Consolidation Rollup,42004200,5,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,1
661855,Insurance,662038,R,Regular,ysi_fc,YSI Standard Full Consolidation Rollup,42004300,5,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,1
661856,Management Fee,662038,R,Regular,ysi_fc,YSI Standard Full Consolidation Rollup,42004400,5,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,1
661857,REALIZED GAINS / LOSSES - INVESTMENTS,662038,R,Regular,ysi_fc,YSI Standard Full Consolidation Rollup,43001000,0,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,1
661858,REALIZED GAINS / LOSS - HEDGES,662038,R,Regular,ysi_fc,YSI Standard Full Consolidation Rollup,43002000,0,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,1
661859,Prior Year CAM,662038,R,Regular,ysi_fc,YSI Standard Full Consolidation Rollup,43005100,5,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,1
661860,Prior Year Tax,662038,R,Regular,ysi_fc,YSI Standard Full Consolidation Rollup,43005200,5,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,1
661861,Prior Year Insurance,662038,R,Regular,ysi_fc,YSI Standard Full Consolidation Rollup,43005300,5,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,1
661862,Prior Year Management,662038,R,Regular,ysi_fc,YSI Standard Full Consolidation Rollup,43005400,5,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,1
661863,Prior Year Utility,662038,R,Regular,ysi_fc,YSI Standard Full Consolidation Rollup,43005500,5,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,1
661864,Prior Year,662038,R,Regular,ysi_fc,YSI Standard Full Consolidation Rollup,43005600,5,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,1
661865,Legal Fee Reimbursements,662038,R,Regular,ysi_fc,YSI Standard Full Consolidation Rollup,47000010,5,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,1
661866,LI Expense Reimbursable,662038,R,Regular,ysi_fc,YSI Standard Full Consolidation Rollup,47000020,5,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,1
661867,Tenant Improvement Reimbursement,662038,R,Regular,ysi_fc,YSI Standard Full Consolidation Rollup,47000030,5,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,1
661868,Other Recoverable Expense,662038,R,Regular,ysi_fc,YSI Standard Full Consolidation Rollup,47000040,5,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,1
661869,Tenant Billback Income,662038,R,Regular,ysi_fc,YSI Standard Full Consolidation Rollup,47000050,5,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,1
661870,Utility Income EST,662038,R,Regular,ysi_fc,YSI Standard Full Consolidation Rollup,48006100,5,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,1
661871,Solar Income,662038,R,Regular,ysi_fc,YSI Standard Full Consolidation Rollup,48006200,5,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,1
661872,Do Not Use,662038,R,Regular,ysi_fc,YSI Standard Full Consolidation Rollup,48006210,5,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,1
661873,Do Not Use,662038,R,Regular,ysi_fc,YSI Standard Full Consolidation Rollup,48006250,5,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,1
661874,Do Not Use,662038,R,Regular,ysi_fc,YSI Standard Full Consolidation Rollup,48006260,5,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,1
661875,Signage Income,662038,R,Regular,ysi_fc,YSI Standard Full Consolidation Rollup,48006280,5,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,1
661876,Late Fee Income,662038,R,Regular,ysi_fc,YSI Standard Full Consolidation Rollup,48006286,5,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,1
661877,Interest,662038,R,Regular,ysi_fc,YSI Standard Full Consolidation Rollup,48006290,5,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,1
661878,Penalty,662038,R,Regular,ysi_fc,YSI Standard Full Consolidation Rollup,48006300,5,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,1
661879,Admin Fees- TI,662038,R,Regular,ysi_fc,YSI Standard Full Consolidation Rollup,48006330,5,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,1
661880,Admin Fees- General,662038,R,Regular,ysi_fc,YSI Standard Full Consolidation Rollup,48006340,5,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,1
661881,Termination Fee,662038,R,Regular,ysi_fc,YSI Standard Full Consolidation Rollup,48007500,5,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,1
661882,Hold Over Fee,662038,R,Regular,ysi_fc,YSI Standard Full Consolidation Rollup,48007600,5,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,1
661883,Antenna & Signage Income,662038,R,Regular,ysi_fc,YSI Standard Full Consolidation Rollup,48007700,5,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,1
661884,Parking Income,662038,R,Regular,ysi_fc,YSI Standard Full Consolidation Rollup,48007750,5,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,1
661885,CapEx Recoveries,662038,R,Regular,ysi_fc,YSI Standard Full Consolidation Rollup,48007800,5,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,1
661886,Percentage Rent,662038,R,Regular,ysi_fc,YSI Standard Full Consolidation Rollup,48008010,5,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,1
661887,Short Term Rent,662038,R,Regular,ysi_fc,YSI Standard Full Consolidation Rollup,48008040,5,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,1
661888,Short Term CAM,662038,R,Regular,ysi_fc,YSI Standard Full Consolidation Rollup,48008050,5,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,1
661889,Short Term TAX,662038,R,Regular,ysi_fc,YSI Standard Full Consolidation Rollup,48008060,5,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,1
661890,Short Term Insurance,662038,R,Regular,ysi_fc,YSI Standard Full Consolidation Rollup,48008070,5,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,1
661891,Short Term Management,662038,R,Regular,ysi_fc,YSI Standard Full Consolidation Rollup,48008080,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
661892,Short Term Other,662038,R,Regular,ysi_fc,YSI Standard Full Consolidation Rollup,48008090,5,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,1
661893,Interest Income,662038,R,Regular,ysi_fc,YSI Standard Full Consolidation Rollup,48008110,5,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,1
661894,REIT Loan Interest Income,662038,R,Regular,ysi_fc,YSI Standard Full Consolidation Rollup,48008120,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
661895,Security Deposit Forfeited,662038,R,Regular,ysi_fc,YSI Standard Full Consolidation Rollup,48009400,5,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,1
661896,Other Income,662038,R,Regular,ysi_fc,YSI Standard Full Consolidation Rollup,48009500,5,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,1
661897,Insurance proceeds,662038,R,Regular,ysi_fc,YSI Standard Full Consolidation Rollup,48009550,5,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,1
661898,Bad Debt Expense,662038,R,Regular,ysi_fc,YSI Standard Full Consolidation Rollup,48009600,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
661899,Bad Debt Recovery,662038,R,Regular,ysi_fc,YSI Standard Full Consolidation Rollup,48009601,5,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,1
661900,Specific Bad Debt Allowance,662038,R,Regular,ysi_fc,YSI Standard Full Consolidation Rollup,48009650,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
661901,Concrete R&M,662038,R,Regular,ysi_fc,YSI Standard Full Consolidation Rollup,61000240,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
661902,Parking Lot Repair & Maintenance,662038,R,Regular,ysi_fc,YSI Standard Full Consolidation Rollup,61000250,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
661903,Landscape Other/Sprink Rpr,662038,R,Regular,ysi_fc,YSI Standard Full Consolidation Rollup,61000260,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
661904,Parking Lot Signs,662038,R,Regular,ysi_fc,YSI Standard Full Consolidation Rollup,61000270,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
661905,Parking Lot Maintenance,662038,R,Regular,ysi_fc,YSI Standard Full Consolidation Rollup,61000280,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
661906,Parking Lot Sweeping,662038,R,Regular,ysi_fc,YSI Standard Full Consolidation Rollup,61000290,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
661907,Roof Repair & Maintenance,662038,R,Regular,ysi_fc,YSI Standard Full Consolidation Rollup,61000500,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
661908,HVAC Repair & Maintenance,662038,R,Regular,ysi_fc,YSI Standard Full Consolidation Rollup,61000750,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
661909,Plumbing Repair & Maintenance,662038,R,Regular,ysi_fc,YSI Standard Full Consolidation Rollup,61001250,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
661910,Doors&Locks/Key Card,662038,R,Regular,ysi_fc,YSI Standard Full Consolidation Rollup,61001260,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
661911,Electricity R&M,662038,R,Regular,ysi_fc,YSI Standard Full Consolidation Rollup,61001270,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
661912,Elevator R&M,662038,R,Regular,ysi_fc,YSI Standard Full Consolidation Rollup,61001280,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
661913,Window/Glass R&M,662038,R,Regular,ysi_fc,YSI Standard Full Consolidation Rollup,61001290,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
661914,Lighting Repair & Maintenance,662038,R,Regular,ysi_fc,YSI Standard Full Consolidation Rollup,61001600,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
661915,General Repair & Maintenance,662038,R,Regular,ysi_fc,YSI Standard Full Consolidation Rollup,61001900,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
661916,Association Fees,662038,R,Regular,ysi_fc,YSI Standard Full Consolidation Rollup,61102100,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
661917,Fire Protection,662038,R,Regular,ysi_fc,YSI Standard Full Consolidation Rollup,61102200,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
661918,Landscaping,662038,R,Regular,ysi_fc,YSI Standard Full Consolidation Rollup,61102300,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
661919,Security Control,662038,R,Regular,ysi_fc,YSI Standard Full Consolidation Rollup,61102500,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
661920,Janitorial Sweeping & Trash Removal,662038,R,Regular,ysi_fc,YSI Standard Full Consolidation Rollup,61102600,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
661921,Cleaning & Janitorial,662038,R,Regular,ysi_fc,YSI Standard Full Consolidation Rollup,61102610,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
661922,Vehicle Expense,662038,R,Regular,ysi_fc,YSI Standard Full Consolidation Rollup,61102620,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
661923,Janitorial Contract,662038,R,Regular,ysi_fc,YSI Standard Full Consolidation Rollup,61102650,5,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
661924,Pest Control,662038,R,Regular,ysi_fc,YSI Standard Full Consolidation Rollup,61102800,5,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
661925,Misc. Admin Expense,662038,R,Regular,ysi_fc,YSI Standard Full Consolidation Rollup,61102900,5,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
661926,Snow Removal,662038,R,Regular,ysi_fc,YSI Standard Full Consolidation Rollup,61103000,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
661927,Electricity Building,662038,R,Regular,ysi_fc,YSI Standard Full Consolidation Rollup,61203010,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
661928,Electricity,662038,R,Regular,ysi_fc,YSI Standard Full Consolidation Rollup,61203200,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
661929,Gas & Fuel,662038,R,Regular,ysi_fc,YSI Standard Full Consolidation Rollup,61203300,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
661930,Gas & Fuel Building,662038,R,Regular,ysi_fc,YSI Standard Full Consolidation Rollup,61203310,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
661931,Water & Sewer,662038,R,Regular,ysi_fc,YSI Standard Full Consolidation Rollup,61203500,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
661932,Utility Fees,662038,R,Regular,ysi_fc,YSI Standard Full Consolidation Rollup,61203501,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
661933,Water/Sewer Building,662038,R,Regular,ysi_fc,YSI Standard Full Consolidation Rollup,61203510,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
661934,Maintenance Payroll,662038,R,Regular,ysi_fc,YSI Standard Full Consolidation Rollup,61404100,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
661935,Manager Payroll,662038,R,Regular,ysi_fc,YSI Standard Full Consolidation Rollup,61404110,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
661936,Property Management Fees Recoverable,662038,R,Regular,ysi_fc,YSI Standard Full Consolidation Rollup,61505100,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
661937,Recoverable Asset Mgmt Fees,662038,R,Regular,ysi_fc,YSI Standard Full Consolidation Rollup,61505110,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
661938,Admin Fees,662038,R,Regular,ysi_fc,YSI Standard Full Consolidation Rollup,61505200,5,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
661939,Utility Late Fees,662038,R,Regular,ysi_fc,YSI Standard Full Consolidation Rollup,61505300,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
661940,Filing Fees,662038,R,Regular,ysi_fc,YSI Standard Full Consolidation Rollup,61505350,0,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
661941,Property & Liability Insurance,662038,R,Regular,ysi_fc,YSI Standard Full Consolidation Rollup,61606100,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
661942,Liability Insurance,662038,R,Regular,ysi_fc,YSI Standard Full Consolidation Rollup,61606110,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
661943,Property & Liability Insurance - PY,662038,R,Regular,ysi_fc,YSI Standard Full Consolidation Rollup,61606120,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
661944,Real Estate Taxes,662038,R,Regular,ysi_fc,YSI Standard Full Consolidation Rollup,61707110,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
661945,Misc. Taxes,662038,R,Regular,ysi_fc,YSI Standard Full Consolidation Rollup,61707120,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
661946,Real Estate Taxes - PY,662038,R,Regular,ysi_fc,YSI Standard Full Consolidation Rollup,61707130,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
661947,Parking Lot Repair & Maintenance-Non Recoverable,662038,R,Regular,ysi_fc,YSI Standard Full Consolidation Rollup,62001100,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
661948,Concrete R&M-Non Recoverable,662038,R,Regular,ysi_fc,YSI Standard Full Consolidation Rollup,62001110,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
661949,Doors&Locks/Key Card-Non Recoverable,662038,R,Regular,ysi_fc,YSI Standard Full Consolidation Rollup,62001120,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
661950,Electricity R&M-Non Recoverable,662038,R,Regular,ysi_fc,YSI Standard Full Consolidation Rollup,62001130,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
661951,HVAC Repair & Maintenance-Non Recoverable,662038,R,Regular,ysi_fc,YSI Standard Full Consolidation Rollup,62001500,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
661952,Lighting/Bulb R&M-Non Recoverable,662038,R,Regular,ysi_fc,YSI Standard Full Consolidation Rollup,62001510,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
661953,Roof Repair & Maintenance-Non Recoverable,662038,R,Regular,ysi_fc,YSI Standard Full Consolidation Rollup,62001700,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
661954,Window/Glass R&M-Non Recoverable,662038,R,Regular,ysi_fc,YSI Standard Full Consolidation Rollup,62001710,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
661955,General Repair & Maintenance-Non-Recoverable,662038,R,Regular,ysi_fc,YSI Standard Full Consolidation Rollup,62001900,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
661956,Association Fees-Non Recoverable,662038,R,Regular,ysi_fc,YSI Standard Full Consolidation Rollup,62102100,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
661957,Fire Protection-Non Recoverable,662038,R,Regular,ysi_fc,YSI Standard Full Consolidation Rollup,62102200,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
661958,Landscaping-Non Recoverable,662038,R,Regular,ysi_fc,YSI Standard Full Consolidation Rollup,62102300,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
661959,Landscape Other/Sprink Rpr-Non Recoverable,662038,R,Regular,ysi_fc,YSI Standard Full Consolidation Rollup,62102310,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
661960,Parking Lot Signs-Non Recoverable,662038,R,Regular,ysi_fc,YSI Standard Full Consolidation Rollup,62102320,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
661961,Parking Lot Maintenance & Sweeping-Non Recoverable,662038,R,Regular,ysi_fc,YSI Standard Full Consolidation Rollup,62102450,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
661962,Parking Lot Sweeping-Non Recoverable,662038,R,Regular,ysi_fc,YSI Standard Full Consolidation Rollup,62102460,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
661963,Security Patrol-Non Recoverable,662038,R,Regular,ysi_fc,YSI Standard Full Consolidation Rollup,62102470,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
661964,Trash Removal-Non Recoverable,662038,R,Regular,ysi_fc,YSI Standard Full Consolidation Rollup,62102480,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
661965,Vehicle Expense-Non Recoverable,662038,R,Regular,ysi_fc,YSI Standard Full Consolidation Rollup,62102490,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
661966,Electricity Building-Non Recoverable,662038,R,Regular,ysi_fc,YSI Standard Full Consolidation Rollup,62200010,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
661967,Electricity Common-Non Recoverable,662038,R,Regular,ysi_fc,YSI Standard Full Consolidation Rollup,62200020,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
661968,Gas & Fuel Common-Non Recoverable,662038,R,Regular,ysi_fc,YSI Standard Full Consolidation Rollup,62200030,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
661969,Gas & Fuel Building-Non Recoverable,662038,R,Regular,ysi_fc,YSI Standard Full Consolidation Rollup,62200040,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
661970,Water/Sewer Common-Non Recoverable,662038,R,Regular,ysi_fc,YSI Standard Full Consolidation Rollup,62200050,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
661971,Water/Sewer Building-Non Recoverable,662038,R,Regular,ysi_fc,YSI Standard Full Consolidation Rollup,62200060,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
661972,Utilities-Non Recoverable,662038,R,Regular,ysi_fc,YSI Standard Full Consolidation Rollup,62203700,5,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
661973,Maintenance Technician-Non Recoverable,662038,R,Regular,ysi_fc,YSI Standard Full Consolidation Rollup,62300010,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
661974,Manager Payroll-Non Recoverable,662038,R,Regular,ysi_fc,YSI Standard Full Consolidation Rollup,62300020,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
661975,Tenant Expense Billback,662038,R,Regular,ysi_fc,YSI Standard Full Consolidation Rollup,62401000,5,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
661976,Tenant Utility Billback,662038,R,Regular,ysi_fc,YSI Standard Full Consolidation Rollup,62402000,5,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
