hmy property,property code,property address,city,state,zip,building id,fund,market,status,is land?,acq. date,other ac. costs,acq. strategy,disposition date,disposition noi,year built,parcel,% office,building shape,construction type 1,construction type 2,construction type 3,roof replacement,roof type 1,roof type 2,roof type 3,roof type 4,land (acres),loading type 1,loading type 2,loading type 3,loading type 4,loading type 5,max truck court depth,min. clear height,max. clear height,max column length,max column width,# dock doors,# of drive ins,truck court type,# parking spots,fire alarm,sprinkler type 1,sprinkler type 2,sprinkler coverage %,cold storage,ext. light type,generator,generator fuel type,generator size,ev charge,fire pump,fire water tank,sewege type,utility acc. holder,gas provider,electric provider,water provider,solar,solar power,recycling,what is recycled?,enviromental issues?,enviromental notes,disposition price
3367,xil1600b,1600 Birchwood Avenue,Des Plaines,IL,60018,,FRG X                                                                           ,Chicago,Acquired                                                                        ,,2022-04-05,262330.35,Renewal / Re-tenant,,0.00,1961.00,09-28-300-008-0000; 09-29-402-025-0000,14.4000,Rectangle,Masonry,,,2012,EPDM,,,,2.69,Front Load,Cross Dock,,,,75.00,18.00,18.70,33.00,42.00,4,1,,0.00,,Wet,,0.00,No,,No,,,No,No,No,Sewer,Faropoint,,,,No,,No,,No Issue,,0.00
3368,xil1630b,1630 Birchwood Avenue,Des Plaines,IL,60018,,FRG X                                                                           ,Chicago,Acquired                                                                        ,,2022-04-05,174886.90,Renewal / Re-tenant,,0.00,1965.00,09-28-300-009-0000,7.8000,Rectangle,Masonry,,,2012,EPDM,,,,1.64,Front Load,,,,,75.00,18.00,18.70,36.40,40.00,1,0,,0.00,,Wet,,0.00,No,,No,,,No,No,No,Sewer,Faropoint,,,,No,,No,,No Issue,,0.00
3374,xnj6925s,6925 Sherman Ave,Pennsauken,NJ,07307,,FRG X                                                                           ,Philadelphia,Acquired                                                                        ,,2022-04-26,44214.73,Renewal / Re-tenant,,0.00,1966.00,Block 1102 Lot 19,13.6600,Rectangle,Masonry,,,Unkown,Metal,TPO,EPDM,,3.00,Front Load,Rear Load,,,,85.00,18.50,18.50,40.00,40.00,6,5,Aspalt,125.00,Yes,Wet,,100.00,No,Mixed,No,,,No,No,No,Sewer,Tenant,PSE&G,PSE&G,Merchantville Pennsauken Water Commission (MPWC),No,,No,,No Issue,,0.00
3376,xga9335i,9335 Industrial Trace,Alpharetta,GA,30004,,FRG X                                                                           ,Atlanta,Acquired                                                                        ,,2022-04-18,35623.65,Renewal / Re-tenant,,0.00,1988.00,019 114,19.0000,Rectangle,Metal,,,1988,Metal,,,,1.72,Side Load,,,,,75.00,14.00,18.00,52.00,26.00,3,1,Concrete,11.00,No,Wet,,100.00,No,Non-LED,No,,,No,No,No,Septic,Tenant,,,,No,,No,,No Issue,,0.00
3377,xil11697, 11697 W Grand,Northlake,IL,60164,,FRG X                                                                           ,Chicago,Acquired                                                                        ,,2022-04-25,41024.20,Renewal / Re-tenant,,0.00,2003.00,12-30-101-012-0000,14.7000,Rectangle,Tilt-up/Concrete,,,2003,EPDM,,,,2.56,Rear Load,,,,,100.00,25.00,28.30,0.00,0.00,6,2,,62.00,Yes,Wet,,0.00,No,LED,No,,,No,Yes,No,Sewer,Tenant,Nicor,Comed,City of Northlake,No,,No,,No Issue,Phase 1 came back clean,0.00
3388,xnj2050h,20-50 Harkins Drive,Burlington,NJ,08016,,FRG X                                                                           ,Philadelphia,Acquired                                                                        ,,2022-04-26,50865.14,Renewal / Re-tenant,,0.00,1970.00,"Block 159, Lot 5.01; Block 159, Lot 5.04",10.0000,Square,Masonry,Metal,N/A,2011,TPO,N/A,N/A,N/A,3.47,Front Load,N/A,N/A,N/A,N/A,100.00,25.00,27.00,25.00,0.00,3,1,,35.00,Yes,Wet,N/A,100.00,No,Non-LED,No,,,No,No,No,Sewer,Tenant,PSEG,PSEG,Florence Township,Yes,,No,,No Issue,N/A,0.00
3545,xil231ja,231 James Street ,Bensenville,IL,60106,,FRG X                                                                           ,Chicago,Acquired                                                                        ,,2022-04-25,120566.17,Renewal / Re-tenant,,0.00,1980.00,03-26-200-009,22.0000,Rectangle,Masonry,,,2010,BUR,,,,1.79,Rear Load,,,,,80.00,12.80,14.80,20.10,33.50,12,7,,0.00,,None,,0.00,No,,No,,,No,No,No,Sewer,Faropoint,,,,No,,No,,No Issue,,0.00
3546,xil240ja,240-252 James Street,Bensenville,IL,60106,,FRG X                                                                           ,Chicago,Sold                                                                            ,,2022-04-25,97843.58,Renewal / Re-tenant,2023-12-19,209477.00,1980.00,03-26-208-015,30.0000,Square,Masonry,,,2010,BUR,,,,1.61,Rear Load,Other,,,,80.00,13.20,15.10,18.70,37.50,8,4,,0.00,,None,,0.00,No,,No,,,No,No,No,Sewer,,,,,No,,No,,No Issue,,3912000.00
3547,xil201ja,201 James Street,Bensenville,IL,60106,,FRG X                                                                           ,Chicago,Acquired                                                                        ,,2022-04-25,66315.94,Renewal / Re-tenant,,0.00,1982.00,03-26-200-008,32.0000,Rectangle,Masonry,,,2010,BUR,,,,1.14,Rear Load,,,,,80.00,13.20,14.10,18.50,29.40,9,5,,0.00,,None,,0.00,No,,No,,,No,No,No,Sewer,Faropoint,,,,No,,No,,No Issue,,0.00
3548,xil141be,141-145 Bernice,Bensenville,IL,60106,,FRG X                                                                           ,Chicago,Acquired                                                                        ,,2022-04-25,35756.74,Renewal / Re-tenant,,0.00,1982.00,03-26-201-021,58.0000,Rectangle,Masonry,,,2010,BUR,,,,0.84,Rear Load,Other,,,,0.00,12.40,14.80,20.90,20.10,2,2,,0.00,,None,,0.00,No,,No,,,No,No,No,Sewer,Faropoint,,,,No,,No,,No Issue,,0.00
3569,3nj00001,1000 Brighton Street ,Union,NJ,07083,,FUND 3 (FRG XI)                                                                 ,Northern NJ/New York,Acquired                                                                        ,,2022-05-03,61091.00,Renewal / Re-tenant,,0.00,1954.00,19-04001-0000-00002,29.0000,Rectangle,Masonry,,,2022,EPDM,,,,1.40,Front Load,,,,,100.00,16.00,20.00,20.00,40.00,2,1,,37.00,,Wet,,0.00,No,,No,,,No,No,No,Sewer,Tenant,PSEG,PSEG,Union County Water and Sewer,No,,No,,No Issue,,0.00
3572,3fl00001,14735 NW 25th Court,Opa-Locka,FL,33054,,FUND 3 (FRG XI)                                                                 ,Miami,Acquired                                                                        ,,2022-05-06,40919.81,Renewal / Re-tenant,,0.00,1967.00,08-2122-025-0470,2.9600,Rectangle,Tilt-up/Concrete,,,2018,BUR,,,,0.91,Front Load,,,,,60.00,20.00,20.00,30.00,30.00,4,1,Aspalt,15.00,Yes,Wet,,0.00,No,,No,,,No,No,No,Sewer,Tenant,,FPL,FPL,No,,No,,No Issue,,0.00
3575,xtx1709s,1709 S interstate Hwy 45,Hutchins,TX,75141,,FRG X                                                                           ,Dallas,Acquired                                                                        ,,2022-05-06,49427.63,Renewal / Re-tenant,,0.00,1986.00,3001310000000000000,3.0000,Rectangle,Metal,,,2018,TPO,,,,13.90,Side Load,,,,,122.00,23.42,34.75,25.00,25.00,59,2,Concrete,368.00,Yes,Wet,,100.00,No,LED,No,,,No,Yes,No,Sewer,Tenant,Atmos,Oncor,City of Hutchins,No,,No,,No Issue,,0.00
3579,xtx3857m,3857 Miller Park Drive,Garland,TX,75042,,FRG X                                                                           ,Dallas,Acquired                                                                        ,,2022-05-10,41304.76,Renewal / Re-tenant,,0.00,1979.00,26481300010010000,20.0000,Rectangle,Tilt-up/Concrete,,,2022,BUR,,,,3.94,Side Load,,,,,60.00,25.50,25.50,47.25,47.25,4,1,Concrete,49.00,Yes,Wet,,100.00,No,LED,No,,,No,No,No,Sewer,Tenant,Atmos,Oncor,City of Garland,No,,No,,No Issue,,0.00
3621,xtx2445s,2445 Santa Anna Avenue,Dallas,TX,75228,,FRG X                                                                           ,Dallas,Acquired                                                                        ,,2022-05-19,34462.18,Renewal / Re-tenant,,0.00,1984.00,9917097380000000,11.0000,Square,Tilt-up/Concrete,,,2016,TPO,,,,3.00,Side Load,,,,,90.00,16.83,19.08,34.00,28.50,6,1,Concrete,65.00,Yes,Wet,,100.00,No,Non-LED,No,,,No,No,No,Sewer,Tenant,Atmos,Oncor,City of Dallas,No,,No,,No Issue,,0.00
3622,xtx1050k,10501 King William Drive,Dallas,TX,75220,,FRG X                                                                           ,Dallas,Acquired                                                                        ,,2022-05-16,210344.55,Renewal / Re-tenant,,0.00,1979.00,000006014000000,13.0000,Rectangle,Tilt-up/Concrete,,,1979,BUR,,,,2.26,Front Load,,,,,100.00,20.00,20.00,20.00,20.00,16,6,Concrete,0.00,No,None,,0.00,No,Non-LED,No,,,No,No,No,Sewer,Tenant,Atmos,Oncor,City of Dallas,No,,No,,No Issue,,0.00
3623,xga3471a,3471 Atlanta Industrial Parkway ,Atlanta,GA,30331,,FRG X                                                                           ,Atlanta,Acquired                                                                        ,,2022-05-31,42063.56,Rent Optimization,,0.00,1987.00,17-0266-0002-005-0,14.7570,Other,Masonry,,,2014,TPO,,,,2.18,Rear Load,,,,,80.00,19.00,19.00,40.00,40.00,6,1,Aspalt,31.00,No,Wet,,100.00,No,Non-LED,No,,,No,No,No,Sewer,Tenant,,,,No,,No,,No Issue,,0.00
3624,xtx1721s,1721 Susan Drive,Arlington,TX,76010,,FRG X                                                                           ,Dallas,Acquired                                                                        ,,2022-05-27,45343.59,Renewal / Re-tenant,,0.00,1985.00,03694127,6.0000,Square,Tilt-up/Concrete,Metal,,2012,Metal,,,,2.61,Side Load,,,,,75.00,13.00,21.00,0.00,0.00,8,8,Concrete,0.00,,Wet,,100.00,No,Non-LED,No,,,No,No,No,Sewer,Faropoint,,,,No,,No,,No Issue,,0.00
3625,xtx11839,11839 Shiloh Rd,Dallas,TX,75228,,FRG X                                                                           ,Dallas,Acquired                                                                        ,,2022-05-19,37400.48,Renewal / Re-tenant,,0.00,1973.00,00000735799250000,6.5000,Square,Tilt-up/Concrete,,,2013,BUR,,,,5.58,Front Load,,,,,150.00,30.00,30.00,40.00,40.00,19,0,Mainly Asphalt with some Concrete,38.00,Yes,Wet,,100.00,No,Non-LED,No,,,No,No,No,Sewer,Tenant,Atmos,Oncor,City of Dallas,No,,No,,No Issue,,0.00
3626,xil1200p,1200 Pratt Boulevard,Elk Grove Village,IL,60007,,FRG X                                                                           ,Chicago,Acquired                                                                        ,,2022-04-12,88452.57,Renewal / Re-tenant,,0.00,1983.00,"08-34-400-027-0000, 08-34-400-027-0000",6.7000,Rectangle,Masonry,,,2012,EPDM,,,,1.22,Front Load,,,,,75.00,14.00,16.00,0.00,0.00,2,0,,24.00,Yes,Wet,,0.00,No,Non-LED,No,,,No,No,No,Sewer,Tenant,Nicor,Comed,Elk Grove Village,No,,No,,No Issue,Phase 1 came back clean,0.00
3628,3fl00002,7970 Central Industrial Drive,West Palm Beach,FL,33404,,FUND 3 (FRG XI)                                                                 ,Miami,Acquired                                                                        ,,2022-06-21,37630.14,Lease-up,,0.00,1995.00,56-43-42-30-24-000-0010,10.0000,Square,Tilt-up/Concrete,,,2007,TPO,,,,3.08,Front Load,,,,,160.00,23.00,23.00,0.00,0.00,5,1,Aspalt,45.00,Yes,Wet,,0.00,No,,No,,,No,No,No,Sewer,Tenant,,FPL,FPL,No,,No,,No Issue,,0.00
3629,xtx4666d,4666 Duncanville Road,Dallas,TX,75236,,FRG X                                                                           ,Dallas,Acquired                                                                        ,,2022-06-21,55091.37,Renewal / Re-tenant,,0.00,1976.00,00000655325850000,3.0000,Rectangle,Metal,,,2019,Metal,,,,10.23,Front Load,,,,,120.00,20.00,32.00,48.00,24.00,15,1,Concrete,0.00,,Wet,,100.00,No,Non-LED,No,,,No,No,No,Sewer,Faropoint,,,,No,,No,,No Issue,,0.00
3630,3pa00001,9 S. Forrest Avenue,Norristown,PA,19401,,FUND 3 (FRG XI)                                                                 ,Philadelphia,Acquired                                                                        ,,2022-06-17,104358.71,Renewal / Re-tenant,,0.00,1950.00,630002473002,35.0000,L Shape,Masonry,Metal,,2024,TPO,,,,3.49,Front Load,Rear Load,,,,100.00,16.00,16.00,30.00,30.00,3,6,Aspalt,110.00,Yes,Wet,,100.00,No,LED,No,,,No,No,No,Sewer,Faropoint,PECO,PECO,PA American Water,No,,No,,No Issue,,0.00
3631,xga1610s,1610 Spectrum Drive,Lawrenceville,GA,30043,,FRG X                                                                           ,Atlanta,Acquired                                                                        ,,2022-06-16,36028.63,Renewal / Re-tenant,,0.00,1994.00,R7073-102,6.8000,L Shape,Metal,,,1994,Metal,,,,2.95,Side Load,,,,,50.00,19.00,21.00,29.00,45.00,4,1,Concrete,19.00,No,None,,0.00,No,Non-LED,No,,,No,No,No,Sewer,Tenant,,,,No,,No,,No Issue,,0.00
3632,xga2900j,2900 Jones Mill Road,Peachtree Corners,GA,30071,,FRG X                                                                           ,Atlanta,Acquired                                                                        ,,2022-06-16,44367.67,Lease-up,,0.00,1989.00,R6251-005,9.5000,Other,Masonry,,,2021,TPO,,,,4.26,Side Load,,,,,114.00,18.00,19.00,35.00,28.00,8,1,Mainly Asphalt with some Concrete,69.00,Yes,Wet,,100.00,No,LED,No,,,No,No,No,Sewer,Tenant,,,,No,,No,,No Issue,,0.00
3633,3md00001,9176 Red Branch Road,Columbia,MD,21045,,FUND 3 (FRG XI)                                                                 ,Baltimore,Acquired                                                                        ,,2022-06-03,173752.35,Renewal / Re-tenant,,0.00,1973.00,,61.3400,Rectangle,Masonry,,,2008,BUR,,,,5.40,Rear Load,,,,,75.00,16.33,18.00,0.00,0.00,13,4,,153.00,Yes,Wet,,100.00,No,LED,Yes,Natural Gas,,No,No,No,Sewer,Faropoint,BGE,BGE,City of Baltimore,No,,No,,No Issue,,0.00
3634,3ga00001,2160 Hills Avenue Northwest,Atlanta,GA,30318,,FUND 3 (FRG XI)                                                                 ,Atlanta,Acquired                                                                        ,,2022-06-15,43310.29,Rent Optimization,,0.00,1968.00,17-0194-LL-121-5,18.0000,Rectangle,Masonry,,,2023,TPO,,,,2.70,Front Load,,,,,85.00,18.00,18.00,31.00,36.00,6,0,Aspalt,57.00,Yes,Wet,,100.00,No,Non-LED,No,,,No,No,No,Sewer,Tenant,Gas South,Georgia Power,City of Atlanta Water,No,,No,,No Issue,,0.00
3635,xga4450c,4450 Commerce Circle SW,Atlanta,GA,30336,,FRG X                                                                           ,Atlanta,Acquired                                                                        ,,2022-06-14,31750.20,Rent Optimization,,0.00,1969.00,14F-0051-LL-051-7,10.7900,Rectangle,Masonry,,,2018,TPO,,,,1.10,Side Load,,,,,60.00,16.00,18.00,28.00,36.00,4,1,Aspalt,19.00,Yes,Wet,,100.00,No,Non-LED,No,,,No,No,No,Sewer,Tenant,,,,No,,No,,No Issue,,0.00
3636,xfl3333c,3333 North Canal Street,Jacksonville,FL,32209,,FRG X                                                                           ,Jacksonville,Sold                                                                            ,,2022-06-15,57876.77,Renewal / Re-tenant,2024-06-18,375646.00,1969.00,084124-0000,11.0000,Rectangle,Tilt-up/Concrete,,,2017,TPO,,,,7.95,Front Load,,,,,68.00,20.00,20.00,25.00,30.00,9,1,Mainly Asphalt with some Concrete,26.00,Yes,Wet,,0.00,No,,No,,,No,No,No,Sewer,Faropoint,,JEA,JEA,No,,No,,Work In Progress,"Review of the records regarding the additional soil sampling, installation of monitoring wells, and",7075000.00
3637,xnj59cha,59 Chambers Brook Road,Somerville,NJ,08876,,FRG X                                                                           ,Northern NJ/New York,Acquired                                                                        ,,2022-06-01,34242.78,Renewal / Re-tenant,,0.00,1988.00,"Block 18, Lot 14",70.0000,Rectangle,Masonry,Metal,N/A,1988,Metal,N/A,N/A,N/A,1.84,Side Load,N/A,N/A,N/A,N/A,0.00,12.16,14.41,0.00,0.00,1,0,Aspalt,30.00,Yes,Wet,N/A,100.00,No,Non-LED,Yes,Natural Gas,30,No,No,No,Sewer,Tenant,Public Service Electric & Gas (PSE&G),Jersey Central Power & Light (JCP&L),"NJ American Water - Water
Township of Branchburg - Sewer",No,0,No,,No Issue,,0.00
3638,xil7760m,7760 North Merrimac Avenue,Niles,IL,60714,,FRG X                                                                           ,Chicago,Acquired                                                                        ,,2022-06-01,45664.15,Renewal / Re-tenant,,0.00,1966.00,10-29-102-006-0000,11.2300,Square,Masonry,,,2008,TPO,,,,2.34,Rear Load,,,,,75.00,18.00,19.60,0.00,0.00,8,5,,54.00,Yes,Wet,,0.00,No,,No,,,No,No,No,Sewer,Tenant,Nicor,Comed,Village of Niles,No,,No,,No Issue,Phase 1 came back clean,0.00
3639,xil2710l,2710 West Lake Street,Chicago,IL,60612,,FRG X                                                                           ,Chicago,Sold                                                                            ,,2022-06-08,57198.33,Renewal / Re-tenant,2023-11-13,0.00,1977.00,16-12-408-028; -029; -047 thru -054,11.0000,Rectangle,Masonry,Other,,2011,BUR,TPO,,,1.13,Front Load,,,,,0.00,11.10,26.40,0.00,0.00,0,5,,0.00,,None,,0.00,No,,No,,,No,No,No,Sewer,,,,,No,,No,,No Issue,,3117000.00
3640,xil1000e,1000 East 87th Street,Chicago,IL,60619,,FRG X                                                                           ,Chicago,Acquired                                                                        ,,2022-06-14,256890.85,Renewal / Re-tenant,,0.00,1946.00,20-35-318-038-0000,38.8000,Rectangle,Masonry,,,2015,BUR,,,,1.14,Rear Load,Other,,,,58.11,23.00,25.00,0.00,0.00,1,2,,44.00,Yes,Wet,,0.00,No,LED,No,,,No,Yes,No,Sewer,Tenant,Nicor,Comed,City of Chicago,No,,No,,No Issue,"CREC and BER Identified, no further action needed",0.00
3641,xpa3041m,3041 Marwin Road,Bensalem,PA,19020,,FRG X                                                                           ,Philadelphia,Acquired                                                                        ,,2022-06-21,144199.46,Lease-up,,0.00,1968.00,02-066-086-011,3.4500,Rectangle,Masonry,Metal,N/A,2023,TPO,N/A,N/A,N/A,5.80,Rear Load,Side Load,N/A,N/A,N/A,0.00,16.33,18.33,40.00,20.00,10,10,Mainly Asphalt with some Concrete,70.00,Yes,Wet,N/A,100.00,No,Non-LED,No,,,No,No,No,Sewer,Tenant,PECO,PECO,"PA Aqua- Water
Bucks County Water Sewer Authority - Sewer",No,,No,N/A,No Issue,N/A,0.00
